place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
4386,0,65.8,awe419,Saquon Barkley,Tyler Warren,Alvin Kamara,Jakobi Meyers,Kyler Murray,Tre Tucker
4386,0,65.8,schmohawks,Derrick Henry,Tetairoa McMillan,Marvin Harrison,Kyler Murray,Darren Waller,Elic Ayomanor
4388,0,65.78,ingelx,Jaxon Smith-Njigba,Tyler Warren,Jakobi Meyers,Daniel Jones,Chase Brown,Adonai Mitchell
4389,0,65.76,yuzenn,De'Von Achane,Tetairoa McMillan,David Montgomery,A.J. Brown,Daniel Jones,Taysom Hill
4390,0,65.74,whodeysss,Derrick Henry,Ja'Marr Chase,Justin Herbert,Jameson Williams,Zach Ertz,Tony Pollard
4390,0,65.74,bustersboys,Ashton Jeanty,Trey McBride,Alvin Kamara,Jayden Daniels,Wan'Dale Robinson,Terry McLaurin
4392,0,65.72,radthad954,Cam Skattebo,Justin Fields,Woody Marks,Darren Waller,Zay Flowers,Adonai Mitchell
4393,0,65.7,wickedwristy,Jahmyr Gibbs,Trey Benson,Jalen Hurts,Michael Pittman Jr.,Zay Flowers,Juwan Johnson
4393,0,65.7,nf42,Breece Hall,George Pickens,Woody Marks,Jameson Williams,Kyler Murray,Theo Johnson
4393,0,65.7,d4ve,Breece Hall,Tyler Warren,Jameson Williams,Marvin Harrison,Chris Olave,Spencer Rattler
4393,0,65.7,barsy,Amon-Ra St. Brown,Chuba Hubbard,Kenneth Walker III,Marvin Harrison,Dallas Goedert,Kyler Murray
4393,0,65.7,boomerwins,Breece Hall,Jake Ferguson,Chris Olave,Spencer Rattler,Juwan Johnson,Darius Slayton
4398,0,65.68,jlong,Ashton Jeanty,Tetairoa McMillan,Marvin Harrison,Chris Olave,Jaxson Dart,Mark Andrews
4399,0,65.64,mosioatunya,Saquon Barkley,Tyler Warren,Alvin Kamara,Justin Herbert,Chris Godwin,Tee Higgins
4399,0,65.64,jkam,Cam Skattebo,Garrett Wilson,Justin Herbert,Sam LaPorta,Elic Ayomanor,Malik Washington
4401,0,65.62,topstatnft,Amon-Ra St. Brown,Jaylen Waddle,Woody Marks,Kenneth Walker III,Zach Ertz,Jared Goff
4401,0,65.62,tonysprocket,Ashton Jeanty,George Pickens,Sam LaPorta,Chris Olave,Geno Smith,RJ Harvey
4401,0,65.62,gmeholder,Amon-Ra St. Brown,Tyler Warren,Woody Marks,Courtland Sutton,Jared Goff,Elic Ayomanor
4404,0,65.6,urbanik,Trey McBride,Tyler Warren,Kenneth Walker III,Jalen Hurts,DeVonta Smith,Darius Slayton
4405,0,65.58,cognition10,Derrick Henry,Nico Collins,Ladd McConkey,Kenneth Walker III,Jaxson Dart,Mark Andrews
4406,0,65.54,drapp,Saquon Barkley,Tyreek Hill,Jayden Daniels,Tony Pollard,Zach Ertz,Terry McLaurin
4406,0,65.54,benrothlesberger,Breece Hall,Trey McBride,Ladd McConkey,Justin Herbert,Wan'Dale Robinson,Tee Higgins
4406,0,65.54,ez116,Ashton Jeanty,Cam Skattebo,Deebo Samuel,Justin Herbert,Juwan Johnson,Elic Ayomanor
4409,0,65.48,gabrainos,Omarion Hampton,Tetairoa McMillan,Jake Ferguson,Jakobi Meyers,Jaxson Dart,Malik Washington
4409,0,65.48,berettajames,Derrick Henry,Garrett Wilson,Brock Bowers,Chuba Hubbard,Chris Godwin,Bo Nix
4409,0,65.48,urbanik,Breece Hall,Tyler Warren,Kenneth Walker III,Keenan Allen,Jaxson Dart,Darius Slayton
4409,0,65.48,bound33,Jaxon Smith-Njigba,Ashton Jeanty,Woody Marks,Keenan Allen,Daniel Jones,Elijah Arroyo
4413,0,65.46,manaray31,Derrick Henry,Garrett Wilson,Jalen Hurts,Brock Bowers,DeVonta Smith,RJ Harvey
4413,0,65.46,danjpreciado,Breece Hall,David Montgomery,Jayden Daniels,Keenan Allen,Chris Godwin,Juwan Johnson
4415,0,65.44,ecoxer10,Breece Hall,Trey McBride,Ladd McConkey,Justin Herbert,Tony Pollard,Malik Washington
4415,0,65.44,dreamingofsundays,Cam Skattebo,Trey McBride,Ladd McConkey,Justin Herbert,Zay Flowers,Tee Higgins
4417,0,65.4,urbanik,Trey McBride,David Montgomery,Brock Bowers,Marvin Harrison,Darius Slayton,Jaxson Dart
4418,0,65.38,amberyohnk22,George Pickens,Quentin Johnston,Woody Marks,Courtland Sutton,Dak Prescott,Mark Andrews
4418,0,65.38,thedailydile,Jahmyr Gibbs,Quentin Johnston,Deebo Samuel,Brock Bowers,Chris Godwin,Bo Nix
4420,0,65.36,craigg503,Breece Hall,Nico Collins,Jameson Williams,Woody Marks,Mark Andrews,C.J. Stroud
4421,0,65.32,coltfangmf,Amon-Ra St. Brown,Jaylen Waddle,Woody Marks,Jared Goff,Emari Demercado,Juwan Johnson
4421,0,65.32,mosioatunya,Cam Skattebo,Javonte Williams,Jameson Williams,Marvin Harrison,Tommy Tremble,Bryce Young
4421,0,65.32,yuungmoolahh,Justin Fields,Nico Collins,Woody Marks,Jameson Williams,Chase Brown,Mason Taylor
4424,0,65.3,tubinis2121,Derrick Henry,Trey McBride,Jalen Hurts,A.J. Brown,Rachaad White,Malik Washington
4424,0,65.3,fflinx,De'Von Achane,Quentin Johnston,Jalen Hurts,Michael Pittman Jr.,Zach Ertz,J.K. Dobbins
4424,0,65.3,dreamingofsundays,Jahmyr Gibbs,Brock Bowers,Jayden Daniels,Chase Brown,Chris Godwin,Rashid Shaheed
4427,0,65.28,patrickbarnesyoutube,Cam Skattebo,Trey McBride,Marvin Harrison,Kenneth Walker III,Daniel Jones,Tee Higgins
4428,0,65.26,topstatnft,Cam Skattebo,Trey McBride,Jameson Williams,Chris Olave,Zay Flowers,Baker Mayfield
4428,0,65.26,partyboy011,Derrick Henry,Tyler Warren,Woody Marks,Keenan Allen,Chris Godwin,C.J. Stroud
4430,0,65.24,carpark03,Derrick Henry,Ashton Jeanty,Jayden Daniels,Deebo Samuel,Darius Slayton,Brock Bowers
4431,0,65.22,tubinis2121,Omarion Hampton,Justin Fields,Tyler Warren,Zay Flowers,Jakobi Meyers,Malik Washington
4432,0,65.2,xcheerful,De'Von Achane,Trey Benson,Marvin Harrison,Jakobi Meyers,Kyler Murray,Mason Taylor
4433,0,65.18,craigg503,De'Von Achane,Tetairoa McMillan,Rachaad White,Jaxson Dart,Zach Ertz,Darius Slayton
4433,0,65.18,ahodaniel,Jahmyr Gibbs,Quentin Johnston,Alvin Kamara,Chris Godwin,Daniel Jones,Darren Waller
4433,0,65.18,mariosolar,Breece Hall,George Pickens,Jakobi Meyers,Michael Pittman Jr.,Daniel Jones,Juwan Johnson
4433,0,65.18,gabrainos,De'Von Achane,Trey Benson,Brock Bowers,Chris Olave,Jaxson Dart,Darius Slayton
4437,0,65.12,jaypkinney,Jahmyr Gibbs,Brock Bowers,Jaylen Waddle,Jared Goff,Emari Demercado,Jalen Tolbert
4438,0,65.1,jryan20,De'Von Achane,Jalen Hurts,A.J. Brown,Rachaad White,Zach Ertz,Chris Godwin
4438,0,65.1,ingelx,George Pickens,Trey McBride,Alvin Kamara,Tony Pollard,Tee Higgins,Kyler Murray
4438,0,65.1,danjpreciado,Derrick Henry,George Pickens,Jalen Hurts,A.J. Brown,Keenan Allen,Dalton Schultz
4438,0,65.1,mane,Omarion Hampton,Quentin Johnston,Deebo Samuel,A.J. Brown,Kyler Murray,Dalton Schultz
4438,0,65.1,awe419,Breece Hall,Trey McBride,Deebo Samuel,Woody Marks,Kyler Murray,Wan'Dale Robinson
4443,0,65.08,craigg503,Omarion Hampton,Tetairoa McMillan,Jameson Williams,Chris Olave,Jaxson Dart,Darren Waller
4443,0,65.08,chadcandles,Cam Skattebo,Tyler Warren,Woody Marks,Daniel Jones,Rashid Shaheed,Elic Ayomanor
4445,0,65.04,awe419,Omarion Hampton,Tyler Warren,Alvin Kamara,Keenan Allen,Chris Godwin,Tua Tagovailoa
4445,0,65.04,ingelx,Breece Hall,Trey McBride,Jayden Daniels,A.J. Brown,Chris Godwin,J.K. Dobbins
4445,0,65.04,jd1337,Jonathan Taylor,Quentin Johnston,Justin Herbert,Mason Taylor,Tommy Tremble,Adonai Mitchell
4448,0,65.02,fiddlemygooch,Omarion Hampton,Justin Fields,Woody Marks,Mark Andrews,Chris Godwin,Rashid Shaheed
4449,0,65,lee121503,Jahmyr Gibbs,Tetairoa McMillan,Quentin Johnston,Chris Olave,Kyler Murray,Dallas Goedert
4450,0,64.98,pdidrew,Trey McBride,Ashton Jeanty,Ladd McConkey,Michael Pittman Jr.,Jaxson Dart,Darius Slayton
4450,0,64.98,theasset,George Pickens,Trey McBride,Courtland Sutton,Chris Olave,Bo Nix,RJ Harvey
4452,0,64.94,lee121503,De'Von Achane,Tetairoa McMillan,Jayden Daniels,Jakobi Meyers,Mason Taylor,Luke McCaffrey
4452,0,64.94,ironram8,De'Von Achane,Jayden Daniels,Jake Ferguson,Emari Demercado,Malik Washington,Wan'Dale Robinson
4452,0,64.94,mosioatunya,Derrick Henry,Ashton Jeanty,Ladd McConkey,Justin Herbert,Wan'Dale Robinson,Dalton Schultz
4452,0,64.94,berettajames,Amon-Ra St. Brown,Garrett Wilson,Jayden Daniels,Brock Bowers,Chase Brown,Dallas Goedert
4452,0,64.94,hotsizauce,Jahmyr Gibbs,Quentin Johnston,Jayden Daniels,Zach Ertz,Courtland Sutton,Tony Pollard
4457,0,64.92,tmoneyttime1,De'Von Achane,Tyler Warren,Ladd McConkey,Chris Godwin,Chris Olave,Bryce Young
4457,0,64.92,gagliope,Jahmyr Gibbs,Justin Fields,Woody Marks,Keenan Allen,Chris Olave,Mark Andrews
4457,0,64.92,cutcutler,Breece Hall,Tyler Warren,Jameson Williams,Jared Goff,Tee Higgins,Wan'Dale Robinson
4460,0,64.9,d4ve,Breece Hall,Trey McBride,Ladd McConkey,A.J. Brown,Chase Brown,Kyler Murray
4460,0,64.9,vindep,Saquon Barkley,Quentin Johnston,Alvin Kamara,Michael Pittman Jr.,Kyler Murray,Dalton Schultz
4462,0,64.88,samolson31,Ashton Jeanty,Tyler Warren,Chase Brown,Jakobi Meyers,Daniel Jones,Cooper Kupp
4462,0,64.88,shagnastyball17,Saquon Barkley,Justin Fields,Woody Marks,Courtland Sutton,Wan'Dale Robinson,Taysom Hill
4462,0,64.88,chris,Cam Skattebo,Trey McBride,Courtland Sutton,A.J. Brown,Chase Brown,Bo Nix
4462,0,64.88,mariosolar,Breece Hall,Tyler Warren,Jakobi Meyers,Courtland Sutton,Bo Nix,Jalen Tolbert
4462,0,64.88,stompy13,Ashton Jeanty,Nico Collins,Chuba Hubbard,Courtland Sutton,Bo Nix,Zach Ertz
4467,0,64.84,ingelx,George Pickens,Trey McBride,Jayden Daniels,Jakobi Meyers,Keenan Allen,J.K. Dobbins
4467,0,64.84,andy8052,Tyler Warren,Garrett Wilson,Jayden Daniels,A.J. Brown,Chris Godwin,Chase Brown
4467,0,64.84,awe419,Derrick Henry,Javonte Williams,Jakobi Meyers,Jayden Daniels,Chris Godwin,Juwan Johnson
4470,0,64.82,patrickbarnesyoutube,De'Von Achane,Tyler Warren,Ladd McConkey,Tony Pollard,Jakobi Meyers,Geno Smith
4470,0,64.82,bustersboys,Saquon Barkley,Tetairoa McMillan,David Montgomery,Jakobi Meyers,Kyler Murray,Zach Ertz
4472,0,64.78,nez,De'Von Achane,Justin Fields,Woody Marks,Courtland Sutton,Keenan Allen,Taysom Hill
4472,0,64.78,thesequel21,Amon-Ra St. Brown,Justin Fields,Kenneth Walker III,A.J. Brown,Chase Brown,Taysom Hill
4472,0,64.78,mosioatunya,Jaxon Smith-Njigba,Tyler Warren,Woody Marks,Alvin Kamara,Daniel Jones,Darius Slayton
4475,0,64.74,spartan,De'Von Achane,Quentin Johnston,Deebo Samuel,Justin Herbert,Keenan Allen,Juwan Johnson
4476,0,64.72,fantasygrinder,De'Von Achane,Jaylen Waddle,Jameson Williams,Jared Goff,Chase Brown,Tommy Tremble
4476,0,64.72,bustersboys,Omarion Hampton,Tetairoa McMillan,Tyler Warren,Tony Pollard,Wan'Dale Robinson,Bryce Young
4476,0,64.72,chris,Jahmyr Gibbs,Quentin Johnston,Alvin Kamara,Zay Flowers,Jared Goff,Chig Okonkwo
4476,0,64.72,manaray31,Omarion Hampton,Tetairoa McMillan,Deebo Samuel,Kenneth Walker III,Juwan Johnson,Bryce Young
4476,0,64.72,ecoxer10,De'Von Achane,Justin Fields,Tetairoa McMillan,Jakobi Meyers,Juwan Johnson,Troy Franklin
4481,0,64.7,lee121503,Omarion Hampton,David Montgomery,Jakobi Meyers,Michael Pittman Jr.,Daniel Jones,Brock Bowers
4482,0,64.68,patrickbarnesyoutube,Jonathan Taylor,Alvin Kamara,Brock Bowers,Chris Olave,Geno Smith,Tre Tucker
4482,0,64.68,ingelx,Amon-Ra St. Brown,Trey Benson,Deebo Samuel,Zach Ertz,Chase Brown,Daniel Jones
4482,0,64.68,payd,Omarion Hampton,Brock Bowers,Woody Marks,A.J. Brown,Daniel Jones,Rashid Shaheed
4485,0,64.66,hitemwiththegriddy18,George Pickens,Quentin Johnston,Brock Bowers,A.J. Brown,C.J. Stroud,Chase Brown
4486,0,64.64,berettajames,Omarion Hampton,Tyler Warren,Jayden Daniels,Courtland Sutton,Wan'Dale Robinson,Luke McCaffrey
4486,0,64.64,bustersboys,Cam Skattebo,Breece Hall,Jayden Daniels,Jakobi Meyers,DeVonta Smith,Zach Ertz
4486,0,64.64,lineofscrimmage,Breece Hall,Cam Skattebo,Michael Pittman Jr.,Jayden Daniels,Juwan Johnson,Luke McCaffrey
4486,0,64.64,jtmckenzi,Derrick Henry,Ashton Jeanty,Jayden Daniels,Chris Olave,Zach Ertz,DeVonta Smith
4490,0,64.62,lee121503,Jonathan Taylor,Tetairoa McMillan,Jameson Williams,Jared Goff,Zach Ertz,Darius Slayton
4490,0,64.62,dmanwon,Breece Hall,Justin Fields,Marvin Harrison,Keenan Allen,Oronde Gadsden,Brock Bowers
4490,0,64.62,chadcandles,Cam Skattebo,Trey McBride,Woody Marks,Marvin Harrison,Rashid Shaheed,Bryce Young
4493,0,64.58,cowboys282,Jahmyr Gibbs,Quentin Johnston,Woody Marks,Wan'Dale Robinson,Jaxson Dart,Theo Johnson
4493,0,64.58,ahodaniel,Omarion Hampton,Tetairoa McMillan,Quentin Johnston,Sam LaPorta,Chris Godwin,Jaxson Dart
4495,0,64.54,mane,Breece Hall,George Pickens,Jakobi Meyers,Justin Herbert,Emari Demercado,Dallas Goedert
4495,0,64.54,d4ve,George Pickens,Trey McBride,Ladd McConkey,Justin Herbert,Chase Brown,Cooper Kupp
4495,0,64.54,tonysprocket,Ashton Jeanty,Quentin Johnston,Justin Herbert,Deebo Samuel,Juwan Johnson,Chase Brown
4495,0,64.54,rmckiernan9,Cam Skattebo,Garrett Wilson,Ladd McConkey,Brock Bowers,Bo Nix,Emari Demercado
4499,0,64.52,lenkeith,Cam Skattebo,Garrett Wilson,Woody Marks,Marvin Harrison,Jared Goff,Juwan Johnson
4499,0,64.52,urbanik,Jahmyr Gibbs,Chuba Hubbard,Quentin Johnston,Jameson Williams,Jared Goff,Mason Taylor
4501,0,64.5,awe419,Omarion Hampton,Nico Collins,Alvin Kamara,Keenan Allen,Kyler Murray,Dallas Goedert
4501,0,64.5,tyler2121,De'Von Achane,Tetairoa McMillan,David Montgomery,Juwan Johnson,Jaxson Dart,Darius Slayton
4501,0,64.5,krutches93,Saquon Barkley,Trey McBride,Alvin Kamara,Zay Flowers,Kyler Murray,Tre Tucker
4504,0,64.48,tonysprocket,De'Von Achane,Quentin Johnston,Chuba Hubbard,Dak Prescott,Mason Taylor,Jalen Tolbert
4505,0,64.42,nez,De'Von Achane,Tetairoa McMillan,Tyler Warren,Keenan Allen,A.J. Brown,Bryce Young
4505,0,64.42,fantasygrinder,De'Von Achane,Tetairoa McMillan,Jameson Williams,Sam LaPorta,Chase Brown,Bryce Young
4505,0,64.42,nez,Cam Skattebo,Nico Collins,Deebo Samuel,Jakobi Meyers,Bryce Young,Tommy Tremble
4508,0,64.4,mstockton33,De'Von Achane,David Montgomery,Quentin Johnston,Jaxson Dart,Chris Olave,Tommy Tremble
4508,0,64.4,tmoneyttime1,Javonte Williams,Trey McBride,Jameson Williams,Marvin Harrison,Kyler Murray,Elic Ayomanor
4510,0,64.38,manaray31,Breece Hall,Nico Collins,Jakobi Meyers,Marvin Harrison,Daniel Jones,Tommy Tremble
4511,0,64.36,lee121503,Omarion Hampton,Brock Bowers,Jalen Hurts,Kenneth Walker III,Zay Flowers,DeVonta Smith
4512,0,64.34,keeterv,Cam Skattebo,Nico Collins,Justin Herbert,Chuba Hubbard,Wan'Dale Robinson,Juwan Johnson
4513,0,64.32,mariosolar,Omarion Hampton,Justin Fields,Michael Pittman Jr.,Wan'Dale Robinson,Tre Tucker,Tommy Tremble
4514,0,64.3,jtmckenzi,Ashton Jeanty,Trey McBride,Alvin Kamara,Marvin Harrison,Kyler Murray,Zay Flowers
4514,0,64.3,jewishmccaffrey,Cam Skattebo,Nico Collins,Kenneth Walker III,Marvin Harrison,Kyler Murray,Juwan Johnson
4514,0,64.3,d4ve,Amon-Ra St. Brown,Trey McBride,David Montgomery,Jakobi Meyers,Jared Goff,Terry McLaurin
4514,0,64.3,awolff225,De'Von Achane,Quentin Johnston,Jalen Hurts,Bucky Irving,A.J. Brown,Mark Andrews
4514,0,64.3,samolson31,Derrick Henry,Tyler Warren,Jalen Hurts,Chase Brown,Tre Tucker,Wan'Dale Robinson
4519,0,64.28,burtbra3,De'Von Achane,Quentin Johnston,Rachaad White,A.J. Brown,Daniel Jones,Tommy Tremble
4519,0,64.28,vindep,De'Von Achane,Quentin Johnston,Rachaad White,A.J. Brown,Zach Ertz,Bo Nix
4519,0,64.28,phillyeth,Omarion Hampton,Tetairoa McMillan,Rachaad White,Jaxson Dart,Darius Slayton,Juwan Johnson
4519,0,64.28,drapp,Saquon Barkley,Garrett Wilson,Chuba Hubbard,Keenan Allen,Zach Ertz,Bo Nix
4519,0,64.28,danjpreciado,De'Von Achane,Tetairoa McMillan,Tyler Warren,Woody Marks,Daniel Jones,Terry McLaurin
4524,0,64.24,ez116,Ashton Jeanty,Breece Hall,Justin Herbert,Ladd McConkey,Chris Godwin,Mark Andrews
4524,0,64.24,kuruc711,Omarion Hampton,Jayden Daniels,Michael Pittman Jr.,Keenan Allen,J.K. Dobbins,Elijah Arroyo
4524,0,64.24,futurestate,Cam Skattebo,Ashton Jeanty,Justin Herbert,Marvin Harrison,Dallas Goedert,Darius Slayton
4524,0,64.24,d4ve,De'Von Achane,Tyler Warren,Jameson Williams,Brock Bowers,Daniel Jones,Rashid Shaheed
4528,0,64.22,patrickbarnesyoutube,Breece Hall,Trey McBride,Deebo Samuel,Jakobi Meyers,Chris Olave,Geno Smith
4529,0,64.2,dannyvlav,Saquon Barkley,Quentin Johnston,Marvin Harrison,Kenneth Walker III,Kyler Murray,Chig Okonkwo
4529,0,64.2,futurestate,Omarion Hampton,Tetairoa McMillan,Jalen Hurts,A.J. Brown,Juwan Johnson,J.K. Dobbins
4529,0,64.2,kobegoat2424,Omarion Hampton,Tetairoa McMillan,Jalen Hurts,A.J. Brown,Juwan Johnson,J.K. Dobbins
4529,0,64.2,benrothlesberger,Derrick Henry,George Pickens,Michael Pittman Jr.,Marvin Harrison,Kyler Murray,Juwan Johnson
4533,0,64.18,berettajames,Ashton Jeanty,Garrett Wilson,Woody Marks,Michael Pittman Jr.,Daniel Jones,Mark Andrews
4533,0,64.18,manaray31,Ashton Jeanty,Garrett Wilson,Woody Marks,Michael Pittman Jr.,Daniel Jones,Mark Andrews
4535,0,64.14,shagnastyball17,Omarion Hampton,Deebo Samuel,Jayden Daniels,A.J. Brown,Chris Olave,Tommy Tremble
4535,0,64.14,ingelx,Derrick Henry,Trey McBride,Deebo Samuel,Justin Herbert,Chris Godwin,Cooper Kupp
4535,0,64.14,twelvefluidounces,Amon-Ra St. Brown,Quentin Johnston,Jayden Daniels,Zach Ertz,Rachaad White,Terry McLaurin
4535,0,64.14,iamskiman,De'Von Achane,Tetairoa McMillan,David Montgomery,Tommy Tremble,Keenan Allen,Bryce Young
4539,0,64.12,tbrook3434,Garrett Wilson,Rachaad White,Jameson Williams,Jared Goff,Juwan Johnson,Darius Slayton
4539,0,64.12,ez116,Amon-Ra St. Brown,Tyler Warren,Michael Pittman Jr.,Kenneth Walker III,Chase Brown,Geno Smith
4541,0,64.08,ingelx,Trey McBride,Cam Skattebo,Jameson Williams,Marvin Harrison,J.K. Dobbins,Bo Nix
4542,0,64.04,jballar,Justin Fields,David Montgomery,Woody Marks,Courtland Sutton,Darius Slayton,Elijah Arroyo
4542,0,64.04,keystonekannon,Cam Skattebo,Nico Collins,Jayden Daniels,Kenneth Walker III,Zay Flowers,Juwan Johnson
4544,0,64.02,razor33,Breece Hall,Ja'Marr Chase,Jameson Williams,A.J. Brown,Tommy Tremble,Bryce Young
4545,0,64,ingelx,Derrick Henry,Ashton Jeanty,Jalen Hurts,Ladd McConkey,Dallas Goedert,Adonai Mitchell
4545,0,64,urbanik,De'Von Achane,Brock Bowers,Tyler Warren,Jakobi Meyers,Chris Olave,Tua Tagovailoa
4545,0,64,ingelx,Derrick Henry,George Pickens,Marvin Harrison,Zach Ertz,Kyler Murray,J.K. Dobbins
4548,0,63.94,hotsizauce,Jaxon Smith-Njigba,Tetairoa McMillan,Woody Marks,Justin Herbert,Zay Flowers,Juwan Johnson
4548,0,63.94,playerq,De'Von Achane,Quentin Johnston,Ladd McConkey,Tee Higgins,Tommy Tremble,Jake Browning
4548,0,63.94,ingelx,George Pickens,Trey McBride,Justin Herbert,Ladd McConkey,Keenan Allen,Chase Brown
4548,0,63.94,manaray31,Jahmyr Gibbs,Brock Bowers,Alvin Kamara,Courtland Sutton,Keenan Allen,Bo Nix
4552,0,63.92,kcpolack,De'Von Achane,Quentin Johnston,Woody Marks,Jared Goff,Zay Flowers,Mason Taylor
4552,0,63.92,topstatnft,Trey McBride,Ja'Marr Chase,Kenneth Walker III,Jakobi Meyers,Geno Smith,Tre Tucker
4554,0,63.88,berettajames,Jahmyr Gibbs,Jaylen Waddle,Quentin Johnston,Wan'Dale Robinson,Zach Ertz,Jaxson Dart
4555,0,63.86,kcpolack,Jahmyr Gibbs,Tyler Warren,Jameson Williams,Woody Marks,Jakobi Meyers,Baker Mayfield
4556,0,63.84,mosioatunya,Cam Skattebo,Trey McBride,Jayden Daniels,Tony Pollard,Zay Flowers,Wan'Dale Robinson
4556,0,63.84,playerq,De'Von Achane,Brock Bowers,Ladd McConkey,Justin Herbert,Chris Godwin,J.K. Dobbins
4558,0,63.82,speedy,Amon-Ra St. Brown,Trey Benson,Tyler Warren,Jameson Williams,Jared Goff,Tee Higgins
4558,0,63.82,mosioatunya,Saquon Barkley,Justin Fields,Woody Marks,Michael Pittman Jr.,Chris Godwin,Juwan Johnson
4560,0,63.8,danjpreciado,Omarion Hampton,Tyler Warren,Jalen Hurts,Jakobi Meyers,Zay Flowers,Troy Franklin
4560,0,63.8,lee121503,Garrett Wilson,George Pickens,Jalen Hurts,Chase Brown,RJ Harvey,Juwan Johnson
4562,0,63.78,danjpreciado,Saquon Barkley,Nico Collins,Alvin Kamara,Jakobi Meyers,Jaxson Dart,Mark Andrews
4562,0,63.78,lee121503,Jahmyr Gibbs,Justin Fields,Brock Bowers,Keenan Allen,Chris Godwin,Bucky Irving
4562,0,63.78,drinkingbleach,Omarion Hampton,Tyler Warren,Jameson Williams,Keenan Allen,Daniel Jones,J.K. Dobbins
4565,0,63.76,ingelx,Amon-Ra St. Brown,Brock Bowers,Alvin Kamara,Chase Brown,Chris Godwin,Baker Mayfield
4566,0,63.74,playerq,Saquon Barkley,Quentin Johnston,Ladd McConkey,Justin Herbert,Tony Pollard,Tommy Tremble
4566,0,63.74,tmlongacre,Cam Skattebo,Trey McBride,Woody Marks,Justin Herbert,Keenan Allen,Rashid Shaheed
4568,0,63.72,urbanik,Omarion Hampton,Justin Fields,Woody Marks,Chris Olave,Elic Ayomanor,Mason Taylor
4568,0,63.72,krutches93,De'Von Achane,Brock Bowers,Chuba Hubbard,Keenan Allen,Chris Olave,Jared Goff
4570,0,63.7,futurestate,Breece Hall,Tetairoa McMillan,David Montgomery,Zach Ertz,Jaxson Dart,Darius Slayton
4571,0,63.68,mosioatunya,Omarion Hampton,Tyler Warren,Alvin Kamara,A.J. Brown,Chris Olave,Jaxson Dart
4571,0,63.68,jaypkinney,Jahmyr Gibbs,Tyler Warren,Woody Marks,A.J. Brown,Daniel Jones,Tee Higgins
4573,0,63.64,pmammino18,Omarion Hampton,David Montgomery,Tetairoa McMillan,Chris Olave,Bryce Young,Mark Andrews
4573,0,63.64,farthingmd,Omarion Hampton,Quentin Johnston,Kenneth Walker III,Justin Herbert,Theo Johnson,Alec Pierce
4573,0,63.64,wutangkillabees,Jahmyr Gibbs,Quentin Johnston,Justin Herbert,Tee Higgins,Mason Taylor,RJ Harvey
4576,0,63.62,keysersoze13,Cam Skattebo,Jameson Williams,Jared Goff,Tony Pollard,Chris Godwin,Mason Taylor
4576,0,63.62,justforfunzo,Amon-Ra St. Brown,Tetairoa McMillan,Jameson Williams,Chase Brown,Jared Goff,Dallas Goedert
4578,0,63.6,wallstwilson,Garrett Wilson,Trey McBride,Deebo Samuel,Jameson Williams,Kyler Murray,RJ Harvey
4579,0,63.54,hdjdhdjdjsk,Omarion Hampton,David Montgomery,Jameson Williams,Chris Godwin,Jared Goff,Brock Bowers
4579,0,63.54,zirksee,Cam Skattebo,George Pickens,Brock Bowers,Jayden Daniels,Zay Flowers,Dallas Goedert
4579,0,63.54,gsaetrum,Breece Hall,Tetairoa McMillan,Ladd McConkey,Justin Herbert,Zach Ertz,Zay Flowers
4582,0,63.52,trashlife317,Jared Goff,Josh Downs,Michael Pittman Jr.,DeVonta Smith,Daniel Bellinger,Najee Harris
4582,0,63.52,buttnutt69,Omarion Hampton,Justin Fields,Jameson Williams,A.J. Brown,Emari Demercado,Mason Taylor
4584,0,63.5,berettajames,Derrick Henry,George Pickens,Jalen Hurts,Brock Bowers,Wan'Dale Robinson,Darren Waller
4584,0,63.5,thewood1105,Cam Skattebo,Ashton Jeanty,Jalen Hurts,A.J. Brown,Juwan Johnson,Zay Flowers
4586,0,63.48,topstatnft,Breece Hall,Tetairoa McMillan,Ladd McConkey,Brock Bowers,Jared Goff,RJ Harvey
4586,0,63.48,iamskiman,Cam Skattebo,Tyler Warren,Woody Marks,Michael Pittman Jr.,Bo Nix,Troy Franklin
4588,0,63.44,westhebest26,Garrett Wilson,Nico Collins,Justin Herbert,Chase Brown,Darius Slayton,Chig Okonkwo
4589,0,63.42,easyaces,Justin Fields,Jake Ferguson,Jameson Williams,Tee Higgins,RJ Harvey,Sean Tucker
4589,0,63.42,d4ve,Omarion Hampton,Justin Fields,Jameson Williams,Sam LaPorta,Keenan Allen,Jalen Tolbert
4589,0,63.42,tonysprocket,De'Von Achane,Quentin Johnston,David Montgomery,Chris Olave,Juwan Johnson,Spencer Rattler
4589,0,63.42,botown,Ashton Jeanty,Trey McBride,Jakobi Meyers,Michael Pittman Jr.,Wan'Dale Robinson,Jared Goff
4589,0,63.42,rkulaski,Breece Hall,Tetairoa McMillan,Jameson Williams,Tony Pollard,Jared Goff,Juwan Johnson
4594,0,63.4,ez116,Derrick Henry,Tyler Warren,Jalen Hurts,A.J. Brown,Tee Higgins,Wan'Dale Robinson
4594,0,63.4,gpngc,Omarion Hampton,Tetairoa McMillan,Alvin Kamara,Marvin Harrison,Kyler Murray,Dalton Schultz
