place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
2684,0,65.68,chris,Jahmyr Gibbs,George Kittle,Tee Higgins,Brock Purdy,Jaylen Warren,Stefon Diggs
2684,0,65.68,bffl,Ja'Marr Chase,Baker Mayfield,Mike Evans,J.K. Dobbins,Kyle Pitts,Stefon Diggs
2684,0,65.68,jewishmccaffrey,Ashton Jeanty,Malik Nabers,Ricky Pearsall,Sam LaPorta,Matthew Golden,Brock Purdy
2687,0,65.64,craigg503,De'Von Achane,Ashton Jeanty,Courtland Sutton,Bo Nix,Travis Hunter,Kyle Pitts
2688,0,65.62,krutches93,Jonathan Taylor,James Conner,Tee Higgins,Sam LaPorta,DK Metcalf,Jordan Love
2688,0,65.62,spartan,Ja'Marr Chase,Ashton Jeanty,Kyren Williams,Tucker Kraft,Ricky Pearsall,Jordan Love
2688,0,65.62,kcpolack,Christian McCaffrey,Alvin Kamara,Tee Higgins,Sam LaPorta,Matthew Golden,Jordan Love
2688,0,65.62,pederson4,Jayden Daniels,George Kittle,Jameson Williams,Deebo Samuel,Jerome Ford,DK Metcalf
2688,0,65.62,awe419,Bijan Robinson,Tyreek Hill,Amon-Ra St. Brown,Tucker Kraft,Kyler Murray,Tyrone Tracy
2688,0,65.62,vindep,Jayden Daniels,George Kittle,Tyreek Hill,Courtland Sutton,Jerome Ford,Jaylen Warren
2688,0,65.62,nez,Jonathan Taylor,George Kittle,Kyren Williams,Travis Hunter,Trevor Lawrence,Ricky Pearsall
2688,0,65.62,craigg503,Nico Collins,Ashton Jeanty,Courtland Sutton,Chuba Hubbard,C.J. Stroud,Kyle Pitts
2688,0,65.62,texaspenguin,Jayden Daniels,Trey McBride,Terry McLaurin,Sam LaPorta,Breece Hall,Travis Hunter
2688,0,65.62,spungos,Nico Collins,Brock Bowers,Jaxon Smith-Njigba,Davante Adams,C.J. Stroud,Travis Etienne Jr.
2698,0,65.6,hotsizauce,Bucky Irving,Ashton Jeanty,Jerry Jeudy,Courtland Sutton,Joe Flacco,Ja'Tavion Sanders
2698,0,65.6,jewishmccaffrey,Jahmyr Gibbs,Josh Jacobs,George Kittle,Courtland Sutton,Jameson Williams,Jared Goff
2700,0,65.58,bustersboys,Malik Nabers,Drake London,Tony Pollard,Jaxon Smith-Njigba,Brenton Strange,Drake Maye
2700,0,65.58,manaray31,Jahmyr Gibbs,James Conner,Tetairoa McMillan,Tucker Kraft,Drake Maye,Stefon Diggs
2700,0,65.58,thegrownsimba,Nico Collins,Trey McBride,Jaxon Smith-Njigba,Davante Adams,Jerome Ford,Daniel Jones
2703,0,65.54,urbanik,Christian McCaffrey,Emeka Egbuka,Kenneth Walker III,Bo Nix,Evan Engram,Chris Olave
2703,0,65.54,fullyloaded,De'Von Achane,Malik Nabers,Kyren Williams,Courtland Sutton,Evan Engram,Bo Nix
2703,0,65.54,nez,De'Von Achane,Alvin Kamara,Courtland Sutton,Bo Nix,Evan Engram,DK Metcalf
2703,0,65.54,jryan20,Brian Thomas,Bucky Irving,Courtland Sutton,Bo Nix,Evan Engram,Michael Pittman Jr.
2707,0,65.52,dicehawk,Jayden Daniels,Terry McLaurin,David Njoku,Deebo Samuel,Tyrone Tracy,Jaylen Warren
2707,0,65.52,huffy09,Bucky Irving,Drake London,TreVeyon Henderson,Tucker Kraft,Michael Penix,Xavier Legette
2707,0,65.52,tyler2121,Bucky Irving,Trey McBride,Ricky Pearsall,Kyler Murray,Jaylen Waddle,Romeo Doubs
2707,0,65.52,tjbinva13,Brock Bowers,Joe Burrow,Kyren Williams,DK Metcalf,Breece Hall,Calvin Ridley
2707,0,65.52,justine23,Bijan Robinson,Joe Burrow,Kyren Williams,Sam LaPorta,Calvin Ridley,Travis Hunter
2712,0,65.48,ryblake2000,Jonathan Taylor,Mike Evans,Kenneth Walker III,Baker Mayfield,Tyler Warren,Stefon Diggs
2712,0,65.48,rydoc21,Josh Jacobs,George Kittle,Marvin Harrison,Jameson Williams,Brock Purdy,Cooper Kupp
2712,0,65.48,vogeyberra8,Bucky Irving,George Kittle,Davante Adams,Daniel Jones,Josh Downs,Rhamondre Stevenson
2712,0,65.48,suds707,Chase Brown,Nico Collins,Kenneth Walker III,Baker Mayfield,Ricky Pearsall,Zach Ertz
2712,0,65.48,drapp,Jonathan Taylor,James Conner,David Njoku,Jaylen Waddle,Brock Purdy,Ricky Pearsall
2712,0,65.48,natecy,Nico Collins,Malik Nabers,TreVeyon Henderson,Jaxon Smith-Njigba,Brock Purdy,Zach Ertz
2712,0,65.48,gagliope,De'Von Achane,James Conner,Tetairoa McMillan,Baker Mayfield,Evan Engram,Matthew Golden
2712,0,65.48,ballinbro24,Jonathan Taylor,Mike Evans,Kenneth Walker III,Tyler Warren,Baker Mayfield,Stefon Diggs
2720,0,65.44,rbabs24,Chase Brown,Alvin Kamara,Jerry Jeudy,Bo Nix,Deebo Samuel,Evan Engram
2720,0,65.44,danjpreciado,Josh Jacobs,James Conner,Courtland Sutton,Sam LaPorta,Bo Nix,Calvin Ridley
2722,0,65.42,gforgumby,Trey McBride,Puka Nacua,Kyler Murray,Jerry Jeudy,Travis Hunter,Tyrone Tracy
2722,0,65.42,berettajames,Brian Thomas,Drake London,Tony Pollard,Davante Adams,Justin Fields,Chig Okonkwo
2722,0,65.42,carpark03,Bijan Robinson,Joe Burrow,Amon-Ra St. Brown,Travis Hunter,J.K. Dobbins,Hunter Henry
2722,0,65.42,rydoc21,Jonathan Taylor,George Kittle,Tyreek Hill,Deebo Samuel,Matthew Golden,Jordan Love
2722,0,65.42,markzorner,Jayden Daniels,James Conner,Tetairoa McMillan,Deebo Samuel,Tyrone Tracy,Cade Otton
2722,0,65.42,mathology,Jahmyr Gibbs,Mike Evans,Tyreek Hill,Marvin Harrison,Kyler Murray,Brenton Strange
2722,0,65.42,carpark03,Christian McCaffrey,George Kittle,Tee Higgins,Trevor Lawrence,J.K. Dobbins,Travis Hunter
2729,0,65.4,jewishmccaffrey,De'Von Achane,Malik Nabers,TreVeyon Henderson,Jerry Jeudy,Kyle Pitts,Joe Flacco
2730,0,65.38,tubinis2121,Brian Thomas,Brock Bowers,Tony Pollard,Baker Mayfield,David Montgomery,Romeo Doubs
2730,0,65.38,boies,Chase Brown,Brian Thomas,TreVeyon Henderson,Baker Mayfield,Kyle Pitts,Calvin Ridley
2730,0,65.38,krutches93,Ja'Marr Chase,George Kittle,James Conner,Brock Purdy,Jerome Ford,Deebo Samuel
2730,0,65.38,ad5,Bucky Irving,Trey McBride,Davante Adams,Jaylen Waddle,Daniel Jones,Josh Downs
2730,0,65.38,danjpreciado,Chase Brown,Brian Thomas,Kenneth Walker III,Sam LaPorta,Drake Maye,Jakobi Meyers
2730,0,65.38,chris,Jonathan Taylor,George Kittle,Amon-Ra St. Brown,Jameson Williams,Brock Purdy,Jakobi Meyers
2736,0,65.36,copperprices,Bijan Robinson,Alvin Kamara,Tyreek Hill,Davante Adams,Sam LaPorta,Tua Tagovailoa
2737,0,65.34,zmatlick,Brian Thomas,Alvin Kamara,Jaxon Smith-Njigba,Bo Nix,DK Metcalf,Zach Ertz
2738,0,65.32,drapp,Christian McCaffrey,James Conner,Tee Higgins,Jameson Williams,Tucker Kraft,Jordan Love
2738,0,65.32,iceyffb,Ja'Marr Chase,Amon-Ra St. Brown,James Conner,Courtland Sutton,Kyler Murray,Kyle Pitts
2738,0,65.32,lee121503,Ja'Marr Chase,Joe Burrow,Jerry Jeudy,Sam LaPorta,J.K. Dobbins,Deebo Samuel
2738,0,65.32,jdaigle,Josh Jacobs,Trey McBride,Terry McLaurin,Jaxon Smith-Njigba,Ricky Pearsall,Trevor Lawrence
2738,0,65.32,crblake2,Christian McCaffrey,Alvin Kamara,Amon-Ra St. Brown,Tucker Kraft,Matthew Golden,Jordan Love
2738,0,65.32,nez,De'Von Achane,George Kittle,Tetairoa McMillan,Jaylen Warren,Travis Hunter,Trevor Lawrence
2744,0,65.3,chessliam,Brian Thomas,Bucky Irving,Jerry Jeudy,Deebo Samuel,Joe Flacco,Mike Gesicki
2744,0,65.3,krutches93,Josh Jacobs,Trey McBride,Jaxon Smith-Njigba,Jerry Jeudy,Joe Flacco,Tyrone Tracy
2746,0,65.28,berettajames,Nico Collins,Puka Nacua,Terry McLaurin,David Njoku,Brock Purdy,Breece Hall
2746,0,65.28,lee121503,Chase Brown,Trey McBride,Tony Pollard,Jaylen Waddle,Daniel Jones,Josh Downs
2748,0,65.26,tyler2121,De'Von Achane,James Conner,David Njoku,Deebo Samuel,Travis Hunter,Tua Tagovailoa
2749,0,65.24,chris,Brian Thomas,Brock Bowers,Courtland Sutton,Bo Nix,Breece Hall,Tyrone Tracy
2750,0,65.22,divantej,Jayden Daniels,Malik Nabers,Chuba Hubbard,Terry McLaurin,Kyle Pitts,Nick Chubb
2750,0,65.22,gpngc,De'Von Achane,James Conner,Terry McLaurin,Jaxon Smith-Njigba,Trevor Lawrence,Brenton Strange
2750,0,65.22,lee121503,Drake London,Trey McBride,Tony Pollard,Emeka Egbuka,Travis Hunter,Trevor Lawrence
2750,0,65.22,chris,Jahmyr Gibbs,Malik Nabers,Tetairoa McMillan,Emeka Egbuka,Evan Engram,Russell Wilson
2750,0,65.22,bigfudgy,Chase Brown,Malik Nabers,Kenneth Walker III,Deebo Samuel,Kyle Pitts,Russell Wilson
2750,0,65.22,ingelx,Malik Nabers,Drake London,TreVeyon Henderson,Jameson Williams,Kyle Pitts,Michael Penix
2750,0,65.22,steady314,Drake London,Alvin Kamara,Jameson Williams,Jaylen Waddle,Kyle Pitts,Michael Penix
2757,0,65.2,ducks23,Trey McBride,Bucky Irving,Davante Adams,Jerry Jeudy,J.K. Dobbins,Matthew Stafford
2758,0,65.18,rbabs24,Chase Brown,Drake London,David Njoku,Courtland Sutton,Tyrone Tracy,Brock Purdy
2758,0,65.18,bustersboys,Bijan Robinson,James Conner,Amon-Ra St. Brown,Jaylen Waddle,Evan Engram,Drake Maye
2758,0,65.18,djrj21,Jahmyr Gibbs,Malik Nabers,Kenneth Walker III,Baker Mayfield,Cade Otton,Deebo Samuel
2758,0,65.18,copperprices,De'Von Achane,Brock Bowers,Tony Pollard,Jerry Jeudy,Jameson Williams,Drake Maye
2762,0,65.16,lofireball15,Josh Jacobs,Kyren Williams,Tyreek Hill,Marvin Harrison,Kyle Pitts,Tua Tagovailoa
2763,0,65.14,crblake2,Chase Brown,Alvin Kamara,Courtland Sutton,Bo Nix,Travis Hunter,Zach Ertz
2763,0,65.14,rydoc21,Puka Nacua,Brian Thomas,Courtland Sutton,Bo Nix,Tyrone Tracy,Zach Ertz
2763,0,65.14,posternutbagcat,Brock Bowers,Trey McBride,Bo Nix,Courtland Sutton,Jaylen Warren,Troy Franklin
2766,0,65.12,mathology,Jayden Daniels,Malik Nabers,Breece Hall,Tucker Kraft,DK Metcalf,Marvin Mims Jr.
2766,0,65.12,teezyreezy,Brock Bowers,Brian Thomas,TreVeyon Henderson,Jameson Williams,Kyler Murray,Ricky Pearsall
2766,0,65.12,urbanik,Bucky Irving,Mike Evans,Tony Pollard,Jaxon Smith-Njigba,Tyler Warren,Trevor Lawrence
2766,0,65.12,jtmckenzi,De'Von Achane,Trey McBride,Tony Pollard,Jaylen Waddle,Kyler Murray,DK Metcalf
2766,0,65.12,bustersboys,Nico Collins,Ashton Jeanty,Emeka Egbuka,Sam LaPorta,Trevor Lawrence,Travis Hunter
2766,0,65.12,chadcandles,Chase Brown,Drake London,Kenneth Walker III,Marvin Harrison,Michael Penix,Cade Otton
2766,0,65.12,gpngc,Chase Brown,Trey McBride,Kenneth Walker III,Kyler Murray,Ricky Pearsall,Chris Olave
2766,0,65.12,jcasey02,Jahmyr Gibbs,Puka Nacua,Joe Burrow,Sam LaPorta,Evan Engram,Jakobi Meyers
2766,0,65.12,danjpreciado,Jayden Daniels,Malik Nabers,Terry McLaurin,Tyler Warren,Jaylen Warren,RJ Harvey
2766,0,65.12,vindep,Jayden Daniels,James Conner,Tee Higgins,Tony Pollard,DK Metcalf,Zach Ertz
2766,0,65.12,wtmss,Chase Brown,Brock Bowers,Terry McLaurin,Emeka Egbuka,Evan Engram,Trevor Lawrence
2777,0,65.1,jumpfree,Jahmyr Gibbs,Drake London,Kyren Williams,Jerry Jeudy,Tucker Kraft,Joe Flacco
2778,0,65.08,awe419,Brock Bowers,Alvin Kamara,Courtland Sutton,Terry McLaurin,Tyrone Tracy,Drake Maye
2778,0,65.08,shockmain,Nico Collins,Puka Nacua,Marvin Harrison,Baker Mayfield,Evan Engram,Tank Bigsby
2778,0,65.08,npamlanye,Nico Collins,Malik Nabers,Kyren Williams,Breece Hall,Baker Mayfield,Cade Otton
2781,0,65.06,stephon828,Bijan Robinson,George Kittle,Tyreek Hill,Jaxon Smith-Njigba,Jaylen Waddle,Tua Tagovailoa
2782,0,65.02,nez,Christian McCaffrey,James Conner,Amon-Ra St. Brown,Tucker Kraft,Jordan Love,Matthew Golden
2782,0,65.02,d4ve,Jahmyr Gibbs,Alvin Kamara,Tee Higgins,Tucker Kraft,Jameson Williams,Michael Penix
2782,0,65.02,mathology,Jahmyr Gibbs,Brock Bowers,TreVeyon Henderson,Marvin Harrison,Matthew Golden,Jordan Love
2782,0,65.02,theduke21,Jahmyr Gibbs,Joe Burrow,Davante Adams,Garrett Wilson,Tyler Warren,Stefon Diggs
2782,0,65.02,babyjay248,Brian Thomas,Josh Jacobs,Terry McLaurin,Tony Pollard,Michael Penix,Brenton Strange
2782,0,65.02,bombay9,Bucky Irving,Trey McBride,Jerry Jeudy,Marvin Harrison,Trevor Lawrence,RJ Harvey
2782,0,65.02,jjbw2470,Jayden Daniels,Puka Nacua,Tetairoa McMillan,Davante Adams,Kyle Pitts,Jerome Ford
2782,0,65.02,aoao22allin,Ja'Marr Chase,Tyreek Hill,Chuba Hubbard,Kyler Murray,Evan Engram,Travis Etienne Jr.
2782,0,65.02,mikec6212,Brian Thomas,Ashton Jeanty,David Njoku,Emeka Egbuka,Trevor Lawrence,RJ Harvey
2782,0,65.02,awe419,Christian McCaffrey,Drake London,Joe Burrow,Emeka Egbuka,Tyrone Tracy,Mike Gesicki
2792,0,65,danjpreciado,Bijan Robinson,Alvin Kamara,Amon-Ra St. Brown,Jameson Williams,Jared Goff,Brenton Strange
2792,0,65,artilleryfrost,Amon-Ra St. Brown,De'Von Achane,Marvin Harrison,Tony Pollard,Jared Goff,Hunter Henry
2792,0,65,rlowrie15,Bijan Robinson,George Kittle,Tyreek Hill,Jameson Williams,Travis Etienne Jr.,Sam Darnold
2792,0,65,phsmith8,Chase Brown,Alvin Kamara,David Njoku,Davante Adams,Cedric Tillman,Joe Flacco
2796,0,64.98,win,Jonathan Taylor,Malik Nabers,Tyreek Hill,Jaylen Waddle,Evan Engram,Daniel Jones
2796,0,64.98,krutches93,Jonathan Taylor,Mike Evans,Tetairoa McMillan,Baker Mayfield,Brenton Strange,David Montgomery
2796,0,64.98,lee121503,Bucky Irving,Mike Evans,David Njoku,Baker Mayfield,Travis Etienne Jr.,Darnell Mooney
2796,0,64.98,chris,Bucky Irving,Brock Bowers,Terry McLaurin,Jaxon Smith-Njigba,Matthew Golden,Geno Smith
2796,0,64.98,bustersboys,Bijan Robinson,George Kittle,Amon-Ra St. Brown,TreVeyon Henderson,Drake Maye,Josh Downs
2796,0,64.98,jewishmccaffrey,Bucky Irving,Ashton Jeanty,David Njoku,Ricky Pearsall,Calvin Ridley,Brock Purdy
2796,0,64.98,rbabs24,Chase Brown,Malik Nabers,Tetairoa McMillan,Jerry Jeudy,Drake Maye,Hunter Henry
2803,0,64.96,chris,Jahmyr Gibbs,Ashton Jeanty,Tetairoa McMillan,Marvin Harrison,Tucker Kraft,Bryce Young
2803,0,64.96,jameso714,Bijan Robinson,Tyreek Hill,Kenneth Walker III,Kyle Pitts,Tua Tagovailoa,Michael Pittman Jr.
2803,0,64.96,rydoc21,Josh Jacobs,Nico Collins,Tetairoa McMillan,Sam LaPorta,Travis Etienne Jr.,Bryce Young
2803,0,64.96,kcpolack,Jonathan Taylor,James Conner,Tyreek Hill,Tucker Kraft,Deebo Samuel,Tua Tagovailoa
2807,0,64.94,sethgreene17,Chase Brown,Trey McBride,Jaxon Smith-Njigba,Bo Nix,Ricky Pearsall,Austin Ekeler
2808,0,64.92,tricky8181,Jonathan Taylor,Mike Evans,Joe Burrow,Tyler Warren,DK Metcalf,Breece Hall
2808,0,64.92,craigg503,Jahmyr Gibbs,Kenneth Walker III,Emeka Egbuka,Jameson Williams,Tucker Kraft,Jordan Love
2808,0,64.92,bestballviper,Brian Thomas,Josh Jacobs,Chuba Hubbard,Tucker Kraft,Travis Hunter,Trevor Lawrence
2808,0,64.92,jewishmccaffrey,Nico Collins,Puka Nacua,Tetairoa McMillan,Sam LaPorta,Jaylen Warren,C.J. Stroud
2808,0,64.92,wvuie05,Nico Collins,Trey McBride,Kyren Williams,Kyler Murray,J.K. Dobbins,Rashid Shaheed
2808,0,64.92,jimmy403321,Jahmyr Gibbs,Ashton Jeanty,Joe Burrow,Jameson Williams,Tyler Warren,Deebo Samuel
2808,0,64.92,shadedweaver43,Jonathan Taylor,Ashton Jeanty,Amon-Ra St. Brown,Tucker Kraft,Kyler Murray,Chris Olave
2815,0,64.88,zmadaj1,Bucky Irving,Ashton Jeanty,Tee Higgins,Baker Mayfield,Tyler Warren,Matthew Golden
2815,0,64.88,mathology,De'Von Achane,Mike Evans,Kyren Williams,Baker Mayfield,Travis Hunter,Cade Otton
2815,0,64.88,lee121503,Christian McCaffrey,Ashton Jeanty,David Njoku,Jaylen Waddle,Drake Maye,Stefon Diggs
2815,0,64.88,aoao22allin,Nico Collins,Amon-Ra St. Brown,Chuba Hubbard,Baker Mayfield,Kyle Pitts,Nick Chubb
2819,0,64.86,afuruyama,Brian Thomas,James Conner,Tetairoa McMillan,Courtland Sutton,Bryce Young,Kyle Pitts
2819,0,64.86,drapp,Chase Brown,Trey McBride,Tetairoa McMillan,Davante Adams,Travis Etienne Jr.,Bryce Young
2821,0,64.82,housealwayswins,Drake London,Ashton Jeanty,Davante Adams,Jameson Williams,Hunter Henry,Michael Penix
2821,0,64.82,huffy09,Brian Thomas,James Conner,Courtland Sutton,Trevor Lawrence,RJ Harvey,Zach Ertz
2821,0,64.82,danjpreciado,Jayden Daniels,Brock Bowers,Terry McLaurin,TreVeyon Henderson,Deebo Samuel,Jerome Ford
2821,0,64.82,ghearl,De'Von Achane,George Kittle,Kyren Williams,Jaylen Waddle,Kyler Murray,Matthew Golden
2821,0,64.82,thegrownsimba,Chase Brown,Brock Bowers,Tony Pollard,Jaxon Smith-Njigba,Travis Hunter,Trevor Lawrence
2821,0,64.82,ckni65,Bijan Robinson,Tee Higgins,Joe Burrow,Tyler Warren,TreVeyon Henderson,DK Metcalf
2827,0,64.8,nez,Jonathan Taylor,Alvin Kamara,David Njoku,Jameson Williams,Deebo Samuel,Jared Goff
2827,0,64.8,drapp,Bucky Irving,Josh Jacobs,David Njoku,Jerry Jeudy,DK Metcalf,Joe Flacco
2829,0,64.78,drapp,Josh Jacobs,Mike Evans,Tony Pollard,Baker Mayfield,Cade Otton,Darnell Mooney
2829,0,64.78,manaray31,Jahmyr Gibbs,James Conner,Courtland Sutton,Baker Mayfield,Cade Otton,Calvin Ridley
2829,0,64.78,tonysprocket,Brock Bowers,George Kittle,Ricky Pearsall,Brock Purdy,Cooper Kupp,RJ Harvey
2829,0,64.78,bustersboys,Bucky Irving,Ashton Jeanty,Tetairoa McMillan,Davante Adams,Drake Maye,Hunter Henry
2829,0,64.78,jokah03,Jahmyr Gibbs,James Conner,Tetairoa McMillan,Baker Mayfield,Matthew Golden,Brenton Strange
2829,0,64.78,carpark03,Jonathan Taylor,Kyren Williams,Courtland Sutton,Drake Maye,Cade Otton,Stefon Diggs
2835,0,64.76,fflinx,Bucky Irving,Mike Evans,Tetairoa McMillan,Courtland Sutton,Zach Ertz,Bryce Young
2835,0,64.76,imagikarp,Bijan Robinson,James Conner,Tetairoa McMillan,Jaylen Waddle,Kyle Pitts,Tua Tagovailoa
2835,0,64.76,phillyeth,De'Von Achane,Alvin Kamara,Tetairoa McMillan,Tucker Kraft,Stefon Diggs,Bryce Young
2838,0,64.74,cndcss05,Ja'Marr Chase,Ashton Jeanty,Kyren Williams,Bo Nix,Tucker Kraft,Garrett Wilson
2838,0,64.74,lee121503,Bucky Irving,Alvin Kamara,Courtland Sutton,Marvin Harrison,Bo Nix,Cade Otton
2838,0,64.74,awood827,Chase Brown,Drake London,Emeka Egbuka,Jerry Jeudy,Bo Nix,Evan Engram
2841,0,64.72,berettajames,Nico Collins,Ashton Jeanty,Terry McLaurin,Davante Adams,Kyle Pitts,Justin Fields
2841,0,64.72,piels25,Trey McBride,Alvin Kamara,Kyler Murray,Jameson Williams,Jerome Ford,Garrett Wilson
2841,0,64.72,sethgreene17,Nico Collins,Brian Thomas,Terry McLaurin,David Njoku,Justin Fields,J.K. Dobbins
2841,0,64.72,jewishmccaffrey,Bucky Irving,Ashton Jeanty,Jaxon Smith-Njigba,Davante Adams,Trevor Lawrence,Brenton Strange
2841,0,64.72,kdizz23,Brock Bowers,Josh Jacobs,David Njoku,Jerry Jeudy,Ricky Pearsall,Trevor Lawrence
2846,0,64.7,drapp,Josh Jacobs,Puka Nacua,David Njoku,Jerry Jeudy,Jameson Williams,Joe Flacco
2846,0,64.7,jvasek75,Brian Thomas,Ashton Jeanty,TreVeyon Henderson,Emeka Egbuka,Evan Engram,Jared Goff
2846,0,64.7,tlongx012,Bucky Irving,Alvin Kamara,Courtland Sutton,Jameson Williams,Brenton Strange,Jared Goff
2846,0,64.7,rbabs24,Bucky Irving,Josh Jacobs,David Njoku,Jameson Williams,Jared Goff,Michael Pittman Jr.
2846,0,64.7,derekyeager191,Brian Thomas,Kyren Williams,TreVeyon Henderson,Jerry Jeudy,Tyler Warren,Joe Flacco
2846,0,64.7,johnchilders00gmailcom,Chase Brown,Nico Collins,Terry McLaurin,Emeka Egbuka,Tyler Warren,Jared Goff
2852,0,64.68,stueast13,Christian McCaffrey,Kyren Williams,Mike Evans,Jaylen Waddle,Drake Maye,Ja'Tavion Sanders
2852,0,64.68,ecoxer10,Ja'Marr Chase,George Kittle,Chuba Hubbard,Ricky Pearsall,Brock Purdy,Matthew Golden
2852,0,64.68,chris,Jahmyr Gibbs,George Kittle,Tee Higgins,Marvin Harrison,Jaylen Waddle,Brock Purdy
2852,0,64.68,jasta29,Nico Collins,Trey McBride,Davante Adams,Baker Mayfield,TreVeyon Henderson,J.K. Dobbins
2852,0,64.68,twindongs,Bucky Irving,Ashton Jeanty,Tyreek Hill,Evan Engram,Ricky Pearsall,Brock Purdy
2852,0,64.68,tbrook3434,De'Von Achane,Brock Bowers,Emeka Egbuka,TreVeyon Henderson,Calvin Ridley,Cam Ward
2852,0,64.68,awe419,Bucky Irving,Brock Bowers,Jaxon Smith-Njigba,Terry McLaurin,Tyrone Tracy,Drake Maye
2852,0,64.68,rkfd9383,Josh Jacobs,Nico Collins,Tony Pollard,Jaxon Smith-Njigba,Drake Maye,Hunter Henry
2852,0,64.68,tgill1790,Brian Thomas,Josh Jacobs,Terry McLaurin,Baker Mayfield,Evan Engram,Ricky Pearsall
2861,0,64.66,bcarducci,Jahmyr Gibbs,James Conner,Tetairoa McMillan,Deebo Samuel,Bryce Young,Ja'Tavion Sanders
2862,0,64.64,erock3437,Puka Nacua,Ashton Jeanty,Courtland Sutton,Bo Nix,Josh Downs,Kyle Pitts
2862,0,64.64,housealwayswins,Brian Thomas,Puka Nacua,Jerry Jeudy,Bo Nix,Kyle Pitts,Zach Charbonnet
2862,0,64.64,urbanik,Jonathan Taylor,Kenneth Walker III,Emeka Egbuka,Marvin Harrison,Bo Nix,Chig Okonkwo
2862,0,64.64,feilnarley,De'Von Achane,George Kittle,Davante Adams,Bo Nix,DK Metcalf,Jaylen Warren
2862,0,64.64,drapp,Christian McCaffrey,Puka Nacua,Tony Pollard,Sam LaPorta,Bo Nix,Marvin Mims Jr.
2867,0,64.62,lee121503,Bijan Robinson,Joe Burrow,Tee Higgins,Tyler Warren,Tyrone Tracy,Cedric Tillman
2867,0,64.62,fflinx,Jayden Daniels,Ashton Jeanty,Terry McLaurin,Davante Adams,Deebo Samuel,Evan Engram
2867,0,64.62,wadupholmes,Bucky Irving,Brock Bowers,David Njoku,Terry McLaurin,Deebo Samuel,Trevor Lawrence
2867,0,64.62,lineofscrimmage,Josh Jacobs,Brian Thomas,Marvin Harrison,Travis Hunter,Kyle Pitts,Trevor Lawrence
2871,0,64.6,babystevie,Josh Jacobs,James Conner,Ricky Pearsall,Jameson Williams,Kyle Pitts,Jared Goff
2872,0,64.58,hotsizauce,Ja'Marr Chase,James Conner,Kyren Williams,DK Metcalf,Drake Maye,Hunter Henry
2872,0,64.58,chris,Josh Jacobs,Brock Bowers,Courtland Sutton,Terry McLaurin,Jerome Ford,Geno Smith
2872,0,64.58,basedfrank,Jonathan Taylor,Brock Bowers,Kenneth Walker III,Ricky Pearsall,Jaylen Waddle,Brock Purdy
2875,0,64.54,kcpolack,Chase Brown,James Conner,Courtland Sutton,Bo Nix,Tyler Warren,Calvin Ridley
2875,0,64.54,tyler2121,De'Von Achane,George Kittle,Courtland Sutton,Bo Nix,Jaylen Warren,Josh Downs
2875,0,64.54,kcpolack,Jonathan Taylor,James Conner,Tetairoa McMillan,Bo Nix,Evan Engram,Deebo Samuel
2875,0,64.54,jewishmccaffrey,Nico Collins,Trey McBride,Chuba Hubbard,Davante Adams,Bo Nix,Deebo Samuel
2879,0,64.52,rkfd9383,Jayden Daniels,Malik Nabers,Kenneth Walker III,TreVeyon Henderson,Deebo Samuel,Ja'Tavion Sanders
2879,0,64.52,tad4764,Jahmyr Gibbs,George Kittle,Kyler Murray,DK Metcalf,Jaylen Warren,Xavier Legette
2879,0,64.52,revolutionarytechnology,Christian McCaffrey,Drake London,Joe Burrow,Jameson Williams,Ricky Pearsall,Zach Ertz
2879,0,64.52,n1ckferrari1,Jayden Daniels,Brock Bowers,TreVeyon Henderson,Terry McLaurin,Courtland Sutton,Calvin Ridley
2883,0,64.5,chadcandles,Josh Jacobs,Amon-Ra St. Brown,Jameson Williams,Tucker Kraft,Deebo Samuel,Jared Goff
2884,0,64.48,thegrownsimba,De'Von Achane,George Kittle,Kenneth Walker III,Jakobi Meyers,Brock Purdy,Jauan Jennings
2884,0,64.48,fullyloaded,Bucky Irving,Malik Nabers,Tony Pollard,Courtland Sutton,Drake Maye,Evan Engram
2884,0,64.48,futurestate,Jahmyr Gibbs,George Kittle,Tetairoa McMillan,Jameson Williams,Drake Maye,J.K. Dobbins
2884,0,64.48,jtmckenzi,Jonathan Taylor,Mike Evans,Amon-Ra St. Brown,Baker Mayfield,Evan Engram,Jaylen Warren
2888,0,64.46,tmoneyttime1,Bijan Robinson,Tetairoa McMillan,David Njoku,Jameson Williams,J.K. Dobbins,Bryce Young
2889,0,64.44,danlauch,Bijan Robinson,Tyreek Hill,Bo Nix,TreVeyon Henderson,Tyler Warren,Stefon Diggs
2889,0,64.44,noahpetro23,Ashton Jeanty,Kyren Williams,Sam LaPorta,Marvin Harrison,Bo Nix,Calvin Ridley
2889,0,64.44,shagnastyball17,Bijan Robinson,Mike Evans,Tyreek Hill,Bo Nix,Evan Engram,Michael Pittman Jr.
2892,0,64.42,cowboys282,Bucky Irving,Trey McBride,Kyler Murray,Marvin Harrison,Rashid Shaheed,Jauan Jennings
2892,0,64.42,msaucio13,De'Von Achane,Brian Thomas,Tony Pollard,David Njoku,Trevor Lawrence,Michael Pittman Jr.
