place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
3009,0,68.62,joshuabmcdonald1024,Bijan Robinson,Tyler Warren,Chuba Hubbard,Garrett Wilson,Marvin Harrison,Daniel Jones
3009,0,68.62,awe419,Bijan Robinson,Ladd McConkey,Alvin Kamara,Jakobi Meyers,Caleb Williams,Kyle Pitts
3009,0,68.62,noahwhit47,Trey McBride,Javonte Williams,Tetairoa McMillan,Deebo Samuel,Ricky Pearsall,Drake Maye
3009,0,68.62,shagnastyball17,CeeDee Lamb,George Pickens,Chuba Hubbard,Travis Etienne Jr.,Caleb Williams,Harold Fannin
3009,0,68.62,splaskon,Bijan Robinson,Tyler Warren,Chuba Hubbard,Garrett Wilson,Marvin Harrison,Daniel Jones
3020,0,68.58,kbutts3487,Puka Nacua,Breece Hall,Jayden Daniels,Jacory Croskey-Merritt,Terry McLaurin,Zach Ertz
3021,0,68.56,berettajames,Bucky Irving,Brock Bowers,Alvin Kamara,Jakobi Meyers,Terry McLaurin,Geno Smith
3021,0,68.56,jewishmccaffrey,Saquon Barkley,Davante Adams,George Pickens,James Conner,T.J. Hockenson,Kyler Murray
3023,0,68.54,kuruc711,Puka Nacua,Davante Adams,Tony Pollard,Deebo Samuel,David Njoku,Matthew Stafford
3024,0,68.52,berber,Jaxon Smith-Njigba,Josh Jacobs,Deebo Samuel,Jake Ferguson,James Conner,Sam Darnold
3024,0,68.52,jeffern8,Bijan Robinson,Mike Evans,George Pickens,Baker Mayfield,Jaylen Warren,Cade Otton
3024,0,68.52,steady314,Justin Jefferson,Ashton Jeanty,Emeka Egbuka,Jake Ferguson,Carson Wentz,Chris Olave
3024,0,68.52,cognition10,Jaxon Smith-Njigba,Brock Bowers,Jayden Daniels,Deebo Samuel,Terry McLaurin,Jacory Croskey-Merritt
3024,0,68.52,deon799,Justin Jefferson,Nico Collins,Tucker Kraft,Tony Pollard,DK Metcalf,Jordan Love
3024,0,68.52,leagueofitems,Trey McBride,Rome Odunze,D.J. Moore,Travis Etienne Jr.,TreVeyon Henderson,Bo Nix
3030,0,68.48,mikec6212,Jonathan Taylor,Drake London,Breece Hall,Juwan Johnson,Matthew Golden,Michael Penix
3030,0,68.48,fflinx,Jaxon Smith-Njigba,Jayden Daniels,Travis Etienne Jr.,Deebo Samuel,Zach Ertz,D'Andre Swift
3032,0,68.46,hotsizauce,Justin Jefferson,Brock Bowers,Alvin Kamara,DK Metcalf,Jakobi Meyers,Geno Smith
3032,0,68.46,patrickbarnesyoutube,Justin Jefferson,Brock Bowers,Alvin Kamara,DK Metcalf,Geno Smith,Jakobi Meyers
3032,0,68.46,awe419,Jaxon Smith-Njigba,Brock Bowers,Breece Hall,Jaylen Warren,Chris Olave,Kyler Murray
3035,0,68.44,fflinx,Bucky Irving,Rome Odunze,Jake Ferguson,Dak Prescott,James Conner,Terry McLaurin
3035,0,68.44,berettajames,Ja'Marr Chase,Nico Collins,George Pickens,Dak Prescott,James Conner,Brenton Strange
3037,0,68.42,daviddu316,Jaxon Smith-Njigba,Chase Brown,Deebo Samuel,Kyle Pitts,Drake Maye,Michael Pittman Jr.
3037,0,68.42,dreamingofsundays,Jonathan Taylor,Ashton Jeanty,Ladd McConkey,Juwan Johnson,Calvin Ridley,Bo Nix
3037,0,68.42,jewishmccaffrey,Christian McCaffrey,Mike Evans,Ladd McConkey,Jake Ferguson,James Conner,Jordan Love
3037,0,68.42,awe419,Jaxon Smith-Njigba,Trey McBride,Breece Hall,Jaylen Warren,Baker Mayfield,Tee Higgins
3041,0,68.38,jdwwdjjosh,Jaxon Smith-Njigba,Javonte Williams,Breece Hall,Jayden Daniels,Jakobi Meyers,Zach Ertz
3041,0,68.38,bestballviper,Christian McCaffrey,Kenneth Walker III,Brian Thomas,Kyle Pitts,Chris Olave,Trevor Lawrence
3041,0,68.38,noahwhit47,Justin Jefferson,Brock Bowers,Kenneth Walker III,Deebo Samuel,Marcus Mariota,Terry McLaurin
3044,0,68.36,jh603538,Josh Jacobs,Chase Brown,A.J. Brown,DK Metcalf,Kyler Murray,Dallas Goedert
3044,0,68.36,cgeeeeee,Jordan Mason,Nico Collins,Alvin Kamara,Deebo Samuel,Harold Fannin,C.J. Stroud
3044,0,68.36,platypus01,Ja'Marr Chase,Trey McBride,D.J. Moore,Chuba Hubbard,Kyler Murray,Jauan Jennings
3047,0,68.34,chadcandles,Bijan Robinson,George Pickens,Rome Odunze,Jacory Croskey-Merritt,Dak Prescott,Ja'Tavion Sanders
3047,0,68.34,molo21,Trey McBride,Tetairoa McMillan,Jake Ferguson,Dak Prescott,Travis Etienne Jr.,Terry McLaurin
3049,0,68.32,jbaconator,Saquon Barkley,Mike Evans,Breece Hall,Juwan Johnson,Courtland Sutton,Bo Nix
3049,0,68.32,topstatnft,Ja'Marr Chase,Brock Bowers,Chuba Hubbard,Jacory Croskey-Merritt,Ricky Pearsall,Brock Purdy
3049,0,68.32,bestballviper,Jordan Mason,Rome Odunze,Alvin Kamara,Calvin Ridley,Kyle Pitts,Daniel Jones
3049,0,68.32,fatjaffe,Justin Jefferson,Trey McBride,Alvin Kamara,Kyren Williams,Marvin Harrison,Carson Wentz
3049,0,68.32,crblake2,Josh Jacobs,Brock Bowers,Tony Pollard,A.J. Brown,Tee Higgins,Daniel Jones
3054,0,68.3,rkfd9383,Puka Nacua,Chase Brown,Alvin Kamara,Justin Herbert,T.J. Hockenson,Quentin Johnston
3055,0,68.28,daddy34,Puka Nacua,Chase Brown,Tony Pollard,Garrett Wilson,Kyle Pitts,Trevor Lawrence
3055,0,68.28,danjpreciado,Jonathan Taylor,Drake London,Tetairoa McMillan,Travis Etienne Jr.,Zach Ertz,Michael Penix
3057,0,68.26,chris,Trey McBride,Nico Collins,Brian Thomas,Breece Hall,D'Andre Swift,Kyler Murray
3057,0,68.26,lee121503,Jonathan Taylor,Tyler Warren,Chase Brown,Emeka Egbuka,Calvin Ridley,Cam Ward
3059,0,68.24,chris,CeeDee Lamb,Jalen Hurts,Tyler Warren,D'Andre Swift,James Conner,Garrett Wilson
3059,0,68.24,jwisson10,Jalen Hurts,Ashton Jeanty,Tucker Kraft,Juwan Johnson,Emeka Egbuka,Terry McLaurin
3059,0,68.24,tylerc192,CeeDee Lamb,Mike Evans,Chuba Hubbard,D'Andre Swift,Dak Prescott,Hunter Henry
3062,0,68.22,manaray31,Ja'Marr Chase,Mike Evans,Ashton Jeanty,Jake Ferguson,D'Andre Swift,Drake Maye
3062,0,68.22,fatjaffe,Justin Jefferson,Ashton Jeanty,Brian Thomas,Breece Hall,Caleb Williams,Chig Okonkwo
3062,0,68.22,oxnelly,Bijan Robinson,Drake London,George Pickens,Emeka Egbuka,Baker Mayfield,Ja'Tavion Sanders
3062,0,68.22,jewishmccaffrey,Ja'Marr Chase,Brock Bowers,Breece Hall,Jaylen Warren,Keenan Allen,Drake Maye
3062,0,68.22,dmlarson,Bijan Robinson,Davante Adams,Tucker Kraft,Jordan Love,D'Andre Swift,Jauan Jennings
3062,0,68.22,jorland50,Justin Jefferson,Chase Brown,Alvin Kamara,Garrett Wilson,T.J. Hockenson,Carson Wentz
3062,0,68.22,rydoc21,Jaxon Smith-Njigba,Javonte Williams,Emeka Egbuka,Breece Hall,Baker Mayfield,Harold Fannin
3062,0,68.22,phillyeth,Josh Jacobs,Javonte Williams,Emeka Egbuka,Baker Mayfield,Garrett Wilson,Cade Otton
3070,0,68.18,tricky8181,Justin Jefferson,Nico Collins,Travis Etienne Jr.,Deebo Samuel,Harold Fannin,Marcus Mariota
3071,0,68.16,bestballviper,Justin Jefferson,Nico Collins,Breece Hall,Jake Ferguson,Nick Chubb,C.J. Stroud
3071,0,68.16,fflinx,Justin Jefferson,Brock Bowers,Brian Thomas,Breece Hall,Jaylen Warren,Geno Smith
3071,0,68.16,hotsizauce,Justin Jefferson,Brock Bowers,Breece Hall,Jakobi Meyers,D'Andre Swift,Geno Smith
3074,0,68.14,d4ve,Justin Jefferson,Javonte Williams,George Pickens,Dak Prescott,D'Andre Swift,Dallas Goedert
3074,0,68.14,sjweil9,Josh Jacobs,Rome Odunze,George Pickens,Dak Prescott,D'Andre Swift,Kyle Pitts
3074,0,68.14,gmeholder,Ja'Marr Chase,Jalen Hurts,Tetairoa McMillan,Jakobi Meyers,James Conner,T.J. Hockenson
3074,0,68.14,jgfc,CeeDee Lamb,Rome Odunze,Alvin Kamara,Dak Prescott,D'Andre Swift,Hunter Henry
3078,0,68.12,awolff225,Saquon Barkley,Tyler Warren,Mike Evans,Emeka Egbuka,Baker Mayfield,J.K. Dobbins
3078,0,68.12,kpark829,Christian McCaffrey,Ashton Jeanty,Tucker Kraft,Garrett Wilson,Calvin Ridley,Daniel Jones
3078,0,68.12,berettajames,Bucky Irving,Mike Evans,Tetairoa McMillan,A.J. Brown,Zach Ertz,Bo Nix
3078,0,68.12,lineofscrimmage,Justin Jefferson,Jordan Mason,Chuba Hubbard,Juwan Johnson,Daniel Jones,Tee Higgins
3078,0,68.12,lolhotdogz,Saquon Barkley,Javonte Williams,Mike Evans,Kyle Pitts,Baker Mayfield,Jauan Jennings
3078,0,68.12,dmlarson,Jaxon Smith-Njigba,Javonte Williams,Chuba Hubbard,Juwan Johnson,Emeka Egbuka,Jordan Love
3078,0,68.12,manaray31,Ashton Jeanty,Nico Collins,Tetairoa McMillan,Travis Etienne Jr.,Zach Ertz,Drake Maye
3085,0,68.1,lolhotdogz,Ja'Marr Chase,Jordan Mason,Tony Pollard,Deebo Samuel,T.J. Hockenson,Jake Browning
3085,0,68.1,dmlarson,Ja'Marr Chase,Jordan Mason,Alvin Kamara,Juwan Johnson,Jauan Jennings,Jake Browning
3085,0,68.1,bashbarti,Bijan Robinson,Alvin Kamara,Tyler Warren,Emeka Egbuka,Justin Herbert,Keenan Allen
3088,0,68.08,lenkeith,Bijan Robinson,Jayden Daniels,Chase Brown,Emeka Egbuka,Terry McLaurin,Dallas Goedert
3089,0,68.06,petema33,Jordan Mason,Rome Odunze,Tyler Warren,D'Andre Swift,Calvin Ridley,Cam Ward
3089,0,68.06,pony256,Saquon Barkley,Kyler Murray,Jordan Mason,Juwan Johnson,Chris Olave,Cooper Kupp
3089,0,68.06,starrs,Justin Jefferson,Trey McBride,Kyren Williams,Kyler Murray,James Conner,Jakobi Meyers
3092,0,68.04,dahntahnyinz,Bucky Irving,Javonte Williams,D.J. Moore,Dak Prescott,Kyle Pitts,Ricky Pearsall
3092,0,68.04,cgeeeeee,CeeDee Lamb,Jalen Hurts,Alvin Kamara,Travis Etienne Jr.,Zach Ertz,DeVonta Smith
3092,0,68.04,stueast13,Ja'Marr Chase,Rome Odunze,George Pickens,Dak Prescott,James Conner,T.J. Hockenson
3092,0,68.04,lolhotdogz,CeeDee Lamb,Nico Collins,Chase Brown,Kyren Williams,Dak Prescott,T.J. Hockenson
3092,0,68.04,kuruc711,Ja'Marr Chase,Jalen Hurts,Alvin Kamara,James Conner,Zach Ertz,DeVonta Smith
3097,0,68.02,patrickbarnesyoutube,Saquon Barkley,Davante Adams,Tony Pollard,Jakobi Meyers,Drake Maye,David Njoku
3097,0,68.02,krutches93,Josh Jacobs,Brock Bowers,James Conner,Jayden Daniels,Terry McLaurin,Keenan Allen
3097,0,68.02,benrothlesberger,Bijan Robinson,Chase Brown,Tucker Kraft,Garrett Wilson,Terry McLaurin,Baker Mayfield
3097,0,68.02,berettajames,Jaxon Smith-Njigba,Brock Bowers,Alvin Kamara,Chuba Hubbard,Chris Olave,Sam Darnold
3097,0,68.02,sjweil9,Christian McCaffrey,Drake London,Tetairoa McMillan,DK Metcalf,Drake Maye,Jonnu Smith
3097,0,68.02,wille195,Saquon Barkley,Kenneth Walker III,Ladd McConkey,Jordan Love,Harold Fannin,Courtland Sutton
3103,0,68,fflinx,Jaxon Smith-Njigba,Josh Jacobs,Breece Hall,Zach Ertz,Justin Herbert,Quentin Johnston
3104,0,67.96,fantasygrinder,Christian McCaffrey,Drake London,Tyler Warren,Ricky Pearsall,Kyler Murray,Marvin Harrison
3105,0,67.94,fflinx,Ja'Marr Chase,Javonte Williams,Dak Prescott,Jake Ferguson,Emeka Egbuka,Travis Etienne Jr.
3105,0,67.94,lance19,CeeDee Lamb,Jalen Hurts,Mike Evans,Terry McLaurin,Jacory Croskey-Merritt,Brenton Strange
3107,0,67.92,mikec6212,CeeDee Lamb,George Pickens,Kenneth Walker III,Jacory Croskey-Merritt,Drake Maye,Zach Ertz
3107,0,67.92,mathology,Bijan Robinson,Chase Brown,Mike Evans,Emeka Egbuka,Baker Mayfield,Dallas Goedert
3107,0,67.92,bigboot,Justin Jefferson,Rome Odunze,Travis Etienne Jr.,Deebo Samuel,T.J. Hockenson,Carson Wentz
3107,0,67.92,danjpreciado,Bijan Robinson,Ladd McConkey,Tucker Kraft,Jacory Croskey-Merritt,Bo Nix,Courtland Sutton
3107,0,67.92,noahwhit47,Bucky Irving,Jordan Mason,Deebo Samuel,D.J. Moore,Baker Mayfield,Cade Otton
3107,0,67.92,jagger87,Justin Jefferson,Javonte Williams,A.J. Brown,Juwan Johnson,Matthew Golden,Jordan Love
3107,0,67.92,hotsizauce,Bucky Irving,Javonte Williams,Brian Thomas,Juwan Johnson,Drake Maye,Emeka Egbuka
3114,0,67.88,jettns,Christian McCaffrey,Ashton Jeanty,Davante Adams,Deebo Samuel,Zach Ertz,Marcus Mariota
3114,0,67.88,chris,Jonathan Taylor,Drake London,Chase Brown,Juwan Johnson,DK Metcalf,Michael Penix
3114,0,67.88,chadcandles,Jonathan Taylor,Drake London,Tetairoa McMillan,Kyle Pitts,Jaylen Warren,Michael Penix
3114,0,67.88,startours,Puka Nacua,Javonte Williams,Tony Pollard,Deebo Samuel,Marcus Mariota,Jonnu Smith
3118,0,67.86,jtmckenzi,Justin Jefferson,Brock Bowers,Ladd McConkey,Chuba Hubbard,D'Andre Swift,Geno Smith
3118,0,67.86,davis410,Trey McBride,Javonte Williams,Deebo Samuel,Emeka Egbuka,Ricky Pearsall,Mac Jones
3118,0,67.86,jdre,Nico Collins,Kenneth Walker III,Brian Thomas,D'Andre Swift,Kyler Murray,Ja'Tavion Sanders
3121,0,67.84,benedixon,Ashton Jeanty,Nico Collins,Tetairoa McMillan,A.J. Brown,Ja'Tavion Sanders,Matthew Stafford
3122,0,67.82,dmlarson,Jordan Mason,Javonte Williams,D.J. Moore,Juwan Johnson,Jordan Love,Romeo Doubs
3122,0,67.82,rotoheatcraigb,Josh Jacobs,Nico Collins,Mike Evans,Brian Thomas,Baker Mayfield,Harold Fannin
3122,0,67.82,drapp,Saquon Barkley,Tucker Kraft,Tony Pollard,Emeka Egbuka,Jordan Love,Garrett Wilson
3122,0,67.82,carpark03,Justin Jefferson,Trey McBride,Alvin Kamara,Travis Etienne Jr.,Emeka Egbuka,Daniel Jones
3122,0,67.82,bustersboys,Ja'Marr Chase,Brock Bowers,Chuba Hubbard,DK Metcalf,James Conner,Caleb Williams
3127,0,67.8,schubes123376,Bucky Irving,Josh Jacobs,Davante Adams,Deebo Samuel,Justin Herbert,T.J. Hockenson
3128,0,67.78,cavaleman,Christian McCaffrey,Drake London,Tetairoa McMillan,Jayden Daniels,Zach Ertz,Terry McLaurin
3128,0,67.78,cormur93,Ja'Marr Chase,Javonte Williams,George Pickens,D.J. Moore,Zach Ertz,Marcus Mariota
3130,0,67.76,bustersboys,Nico Collins,Trey McBride,Chuba Hubbard,DK Metcalf,Kyler Murray,Calvin Ridley
3131,0,67.74,dattmavis89,Christian McCaffrey,Jalen Hurts,Chase Brown,Deebo Samuel,Jakobi Meyers,Harold Fannin
3131,0,67.74,noahwhit47,Bucky Irving,Jalen Hurts,Breece Hall,Deebo Samuel,Marvin Harrison,Dallas Goedert
3133,0,67.72,tonysprocket,Jonathan Taylor,Ladd McConkey,Tucker Kraft,Jordan Love,Calvin Ridley,Jaylen Warren
3133,0,67.72,chris,Justin Jefferson,Josh Jacobs,Alvin Kamara,A.J. Brown,David Njoku,Carson Wentz
3133,0,67.72,markzorner,Jordan Mason,Javonte Williams,DK Metcalf,Juwan Johnson,Jordan Love,Romeo Doubs
3133,0,67.72,ez116,Christian McCaffrey,Tyler Warren,Mike Evans,D.J. Moore,Daniel Jones,Nick Chubb
3133,0,67.72,berettajames,Saquon Barkley,Rome Odunze,Tetairoa McMillan,Juwan Johnson,Daniel Jones,Michael Pittman Jr.
3133,0,67.72,mathology,Ja'Marr Chase,Josh Jacobs,Kenneth Walker III,Deebo Samuel,Drake Maye,Dallas Goedert
3139,0,67.68,lenkeith,Puka Nacua,Brock Bowers,Jayden Daniels,Deebo Samuel,Jaylen Warren,Jauan Jennings
3139,0,67.68,tubinis2121,Josh Jacobs,Nico Collins,Brian Thomas,Kyren Williams,Trevor Lawrence,Kyle Pitts
3141,0,67.66,kuruc711,Jonathan Taylor,Tetairoa McMillan,Alvin Kamara,Kyler Murray,Marvin Harrison,Harold Fannin
3141,0,67.66,patrickbarnesyoutube,Christian McCaffrey,Tyler Warren,Chase Brown,Garrett Wilson,Kyler Murray,Marvin Harrison
3141,0,67.66,kuruc711,Christian McCaffrey,Ashton Jeanty,Brian Thomas,Ricky Pearsall,Kyle Pitts,Mac Jones
3141,0,67.66,awe419,Christian McCaffrey,Drake London,Tyler Warren,Jaylen Warren,DK Metcalf,Kyler Murray
3141,0,67.66,aaronjh22,Nico Collins,Ashton Jeanty,Kenneth Walker III,DK Metcalf,Aaron Rodgers,Ja'Tavion Sanders
3141,0,67.66,leominichillo,Jaxon Smith-Njigba,Trey McBride,Breece Hall,Jacory Croskey-Merritt,Marvin Harrison,Kyler Murray
3147,0,67.64,slauterisland,Jaxon Smith-Njigba,Javonte Williams,Jake Ferguson,Dak Prescott,James Conner,Marvin Harrison
3147,0,67.64,chris,Bijan Robinson,Jalen Hurts,Drake London,Tee Higgins,James Conner,Dallas Goedert
3147,0,67.64,thewood1105,Puka Nacua,Chase Brown,Alvin Kamara,Jake Ferguson,Dak Prescott,Emeka Egbuka
3150,0,67.62,chadcandles,Bucky Irving,Drake London,Garrett Wilson,Jaylen Warren,Baker Mayfield,Cade Otton
3150,0,67.62,berettajames,Puka Nacua,Mike Evans,Drake London,Juwan Johnson,Baker Mayfield,James Conner
3150,0,67.62,tdiddy07,Javonte Williams,Davante Adams,Travis Etienne Jr.,Emeka Egbuka,Baker Mayfield,Harold Fannin
3150,0,67.62,alexgayle,Trey McBride,Nico Collins,Brian Thomas,Jordan Love,Travis Etienne Jr.,TreVeyon Henderson
3154,0,67.6,fullyloaded,Christian McCaffrey,Tony Pollard,Ladd McConkey,Justin Herbert,Juwan Johnson,Marvin Harrison
3154,0,67.6,d4ve,Bucky Irving,Javonte Williams,Tetairoa McMillan,Juwan Johnson,Justin Herbert,Keenan Allen
3156,0,67.58,tbrook3434,Justin Jefferson,Brock Bowers,Brian Thomas,Kyren Williams,Michael Pittman Jr.,Trevor Lawrence
3156,0,67.58,fullyloaded,Christian McCaffrey,Drake London,Brian Thomas,Garrett Wilson,Kyle Pitts,Trevor Lawrence
3156,0,67.58,kuruc711,Justin Jefferson,Nico Collins,Brian Thomas,J.K. Dobbins,Trevor Lawrence,Brenton Strange
3156,0,67.58,drapp,Christian McCaffrey,Ladd McConkey,Brian Thomas,D'Andre Swift,Jayden Daniels,Dalton Schultz
3160,0,67.56,bonesaww,Justin Jefferson,Brock Bowers,Tetairoa McMillan,Jayden Daniels,Jakobi Meyers,Jacory Croskey-Merritt
3160,0,67.56,wutangkillabees,Jaxon Smith-Njigba,Trey McBride,Tony Pollard,Deebo Samuel,Kyler Murray,Kendrick Bourne
3160,0,67.56,ankletaker45,Josh Jacobs,Trey McBride,Chuba Hubbard,DK Metcalf,Emeka Egbuka,Kyler Murray
3163,0,67.54,kcpolack,Bijan Robinson,Tyler Warren,Tetairoa McMillan,Garrett Wilson,Dak Prescott,Terry McLaurin
3163,0,67.54,craigg503,CeeDee Lamb,Tetairoa McMillan,Tony Pollard,Dak Prescott,D'Andre Swift,Hunter Henry
3165,0,67.52,bustersboys,CeeDee Lamb,Drake London,Tucker Kraft,James Conner,Caleb Williams,Courtland Sutton
3165,0,67.52,kcpolack,Christian McCaffrey,Ashton Jeanty,George Pickens,Kyle Pitts,Terry McLaurin,Jordan Love
3165,0,67.52,bestballviper,Bijan Robinson,Tucker Kraft,Kenneth Walker III,Jordan Love,Elic Ayomanor,Matthew Golden
3165,0,67.52,jettns,Ja'Marr Chase,Ashton Jeanty,A.J. Brown,Jake Ferguson,Jordan Love,Matthew Golden
3165,0,67.52,hotsizauce,Christian McCaffrey,Mike Evans,Chase Brown,Baker Mayfield,Emeka Egbuka,Harold Fannin
3165,0,67.52,cgeeeeee,Christian McCaffrey,Tucker Kraft,Davante Adams,D.J. Moore,Daniel Jones,Josh Downs
3165,0,67.52,bestballviper,Josh Jacobs,Trey McBride,Garrett Wilson,James Conner,Matthew Golden,Jordan Love
3165,0,67.52,dmlarson,Bijan Robinson,Davante Adams,Kenneth Walker III,Juwan Johnson,Bo Nix,Troy Franklin
3165,0,67.52,dmlarson,Christian McCaffrey,Tucker Kraft,George Pickens,Emeka Egbuka,Jordan Love,James Conner
3174,0,67.5,lee121503,Christian McCaffrey,Tyler Warren,Ladd McConkey,Jacory Croskey-Merritt,Justin Herbert,Quentin Johnston
3175,0,67.46,noticemesenpai,Puka Nacua,Brock Bowers,Breece Hall,Ricky Pearsall,James Conner,Mac Jones
3175,0,67.46,krutches93,Saquon Barkley,Brock Bowers,Ladd McConkey,DK Metcalf,D'Andre Swift,Geno Smith
3177,0,67.42,manaray31,Saquon Barkley,Brock Bowers,Tetairoa McMillan,Jaylen Warren,Daniel Jones,Garrett Wilson
3177,0,67.42,nez,Puka Nacua,Tyler Warren,Alvin Kamara,Jaylen Warren,Keenan Allen,Jordan Love
3177,0,67.42,vogeyberra8,Ja'Marr Chase,Brock Bowers,Alvin Kamara,Tony Pollard,Courtland Sutton,Bo Nix
3177,0,67.42,awe419,Puka Nacua,Mike Evans,Alvin Kamara,Jaylen Warren,Baker Mayfield,Tucker Kraft
3177,0,67.42,edgemin,Justin Jefferson,Ashton Jeanty,Chuba Hubbard,Jayden Daniels,Terry McLaurin,T.J. Hockenson
3177,0,67.42,patrickbarnesyoutube,Justin Jefferson,Brock Bowers,Tony Pollard,D.J. Moore,Jaylen Warren,Carson Wentz
3177,0,67.42,noahwhit47,Saquon Barkley,Mike Evans,Tyler Warren,D.J. Moore,Baker Mayfield,J.K. Dobbins
3184,0,67.4,cgeeeeee,Christian McCaffrey,Chase Brown,Tetairoa McMillan,Justin Herbert,Keenan Allen,David Njoku
3185,0,67.38,ejweil,Bucky Irving,Brock Bowers,Deebo Samuel,Travis Etienne Jr.,Quentin Johnston,Marcus Mariota
3186,0,67.36,d4ve,Bucky Irving,Nico Collins,Tony Pollard,Brian Thomas,Zach Ertz,C.J. Stroud
3186,0,67.36,dmlarson,Josh Jacobs,Brock Bowers,Kyren Williams,Emeka Egbuka,Kyler Murray,Marvin Harrison
3186,0,67.36,lineofscrimmage,Trey McBride,Javonte Williams,Deebo Samuel,Jaylen Warren,Kyler Murray,Michael Pittman Jr.
3189,0,67.34,stephon828,CeeDee Lamb,Davante Adams,Kenneth Walker III,Dak Prescott,D'Andre Swift,T.J. Hockenson
3189,0,67.34,berettajames,Christian McCaffrey,George Pickens,Chase Brown,Dak Prescott,Marvin Harrison,Brenton Strange
3191,0,67.32,lineofscrimmage,Justin Jefferson,Josh Jacobs,Breece Hall,Juwan Johnson,Daniel Jones,Michael Pittman Jr.
3191,0,67.32,awe419,Bijan Robinson,Drake London,Tyler Warren,D'Andre Swift,Caleb Williams,Tee Higgins
3191,0,67.32,jtmckenzi,CeeDee Lamb,Javonte Williams,Rome Odunze,D.J. Moore,Caleb Williams,Harold Fannin
3191,0,67.32,shane1217,Justin Jefferson,Javonte Williams,A.J. Brown,Baker Mayfield,Terry McLaurin,Pat Freiermuth
3191,0,67.32,cyncity90,Bijan Robinson,Ashton Jeanty,Tucker Kraft,DK Metcalf,Caleb Williams,Calvin Ridley
3191,0,67.32,bryanh889,Justin Jefferson,Jaxon Smith-Njigba,Breece Hall,Jake Ferguson,Tee Higgins,Carson Wentz
3191,0,67.32,thewood1105,Saquon Barkley,Mike Evans,Alvin Kamara,Garrett Wilson,Zach Ertz,Baker Mayfield
3191,0,67.32,smotelson,Bucky Irving,Drake London,Mike Evans,Baker Mayfield,D'Andre Swift,Chig Okonkwo
3199,0,67.3,hotsizauce,Justin Jefferson,Ladd McConkey,Alvin Kamara,Jake Ferguson,Justin Herbert,J.K. Dobbins
3199,0,67.3,d33mart,Ja'Marr Chase,Rome Odunze,George Pickens,Jake Ferguson,D'Andre Swift,Jake Browning
3201,0,67.22,drapp,Ashton Jeanty,Josh Jacobs,George Pickens,Emeka Egbuka,Drake Maye,Harold Fannin
3201,0,67.22,thewa11,Jonathan Taylor,Tucker Kraft,Ladd McConkey,Jordan Love,James Conner,Matthew Golden
3203,0,67.2,in3us,Bucky Irving,Trey McBride,Breece Hall,Justin Herbert,Jakobi Meyers,Quentin Johnston
3204,0,67.18,jtmckenzi,Jaxon Smith-Njigba,Trey McBride,Breece Hall,DK Metcalf,Jayden Daniels,Jacory Croskey-Merritt
3205,0,67.16,jewishmccaffrey,Trey McBride,Davante Adams,Tetairoa McMillan,Travis Etienne Jr.,Kyler Murray,D'Andre Swift
3205,0,67.16,jeffajenkins2gmailcom,Josh Jacobs,Brock Bowers,Travis Etienne Jr.,Jakobi Meyers,DeVonta Smith,Kyler Murray
3207,0,67.14,jgfc,CeeDee Lamb,Jordan Mason,Rome Odunze,Dak Prescott,D'Andre Swift,David Njoku
3208,0,67.12,berettajames,Jaxon Smith-Njigba,Bucky Irving,Chuba Hubbard,D.J. Moore,Baker Mayfield,Cade Otton
3208,0,67.12,jtmckenzi,Justin Jefferson,Brock Bowers,Tony Pollard,Breece Hall,Emeka Egbuka,Baker Mayfield
3208,0,67.12,jewishmccaffrey,CeeDee Lamb,Mike Evans,Alvin Kamara,D.J. Moore,Caleb Williams,Dallas Goedert
3208,0,67.12,travioli21,Christian McCaffrey,Tyler Warren,Mike Evans,Baker Mayfield,Jaylen Warren,Calvin Ridley
3208,0,67.12,cormur93,Christian McCaffrey,George Pickens,Tyler Warren,Jakobi Meyers,Deebo Samuel,Daniel Jones
3208,0,67.12,fflinx,Ashton Jeanty,Javonte Williams,Rome Odunze,Daniel Jones,Zach Ertz,Michael Pittman Jr.
3208,0,67.12,fflinx,Jonathan Taylor,Tucker Kraft,Brian Thomas,Deebo Samuel,James Conner,Daniel Jones
3208,0,67.12,kromine78,Ja'Marr Chase,Ladd McConkey,Jordan Love,Omarion Hampton,Breece Hall,T.J. Hockenson
3208,0,67.12,jgfc,CeeDee Lamb,Rome Odunze,George Pickens,Kyle Pitts,Caleb Williams,Rhamondre Stevenson
3217,0,67.1,aaronjh22,Justin Jefferson,Chase Brown,Kenneth Walker III,Juwan Johnson,Justin Herbert,Quentin Johnston
3218,0,67.08,mayormcshipit,Jonathan Taylor,Drake London,Brian Thomas,Jacory Croskey-Merritt,Kyle Pitts,Michael Penix
3219,0,67.06,rkfd9383,Ja'Marr Chase,Nico Collins,Breece Hall,Tony Pollard,C.J. Stroud,Dallas Goedert
3219,0,67.06,barsy,Josh Jacobs,Nico Collins,Travis Etienne Jr.,D.J. Moore,Harold Fannin,C.J. Stroud
3221,0,67.04,berettajames,Bijan Robinson,Mike Evans,George Pickens,DK Metcalf,Dak Prescott,Ja'Tavion Sanders
3222,0,67.02,chris,Saquon Barkley,Ashton Jeanty,Tucker Kraft,D.J. Moore,Caleb Williams,Terry McLaurin
