place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
2756,0,75.94,patrickbarnesyoutube,Quinshon Judkins,Rico Dowdle,Xavier Worthy,Jalen Hurts,Dallas Goedert,Tre Tucker
2757,0,75.92,cgeeeeee,Jacory Croskey-Merritt,Rashee Rice,Quentin Johnston,D'Andre Swift,Darren Waller,Daniel Jones
2758,0,75.88,dreamingofsundays,Quinshon Judkins,Tyler Warren,D'Andre Swift,Caleb Williams,Rashid Shaheed,Luther Burden
2759,0,75.84,kpark829,Javonte Williams,Deebo Samuel,Xavier Worthy,Jalen Hurts,Dallas Goedert,Troy Franklin
2759,0,75.84,awe419,Quinshon Judkins,Jordan Mason,Jaylen Waddle,Jalen Hurts,Romeo Doubs,Michael Mayer
2759,0,75.84,hockeyhooligan,Jayden Daniels,George Pickens,Tucker Kraft,Rhamondre Stevenson,Wan'Dale Robinson,Jakobi Meyers
2759,0,75.84,iamskiman,Rashee Rice,Patrick Mahomes,Deebo Samuel,Rhamondre Stevenson,Marvin Harrison,Michael Mayer
2763,0,75.76,berettajames,Ashton Jeanty,George Pickens,Dak Prescott,Jake Ferguson,Jordan Addison,Jerry Jeudy
2763,0,75.76,botown,Javonte Williams,Justin Jefferson,Tucker Kraft,Dak Prescott,Jerry Jeudy,Jakobi Meyers
2765,0,75.74,manaray31,Justin Jefferson,Ashton Jeanty,Courtland Sutton,Jalen Hurts,Wan'Dale Robinson,Zach Ertz
2766,0,75.72,thewood1105,De'Von Achane,Tyler Warren,Cam Skattebo,Daniel Jones,Stefon Diggs,Jakobi Meyers
2767,0,75.7,fantasygrinder,De'Von Achane,Kimani Vidal,Quentin Johnston,Justin Herbert,Alec Pierce,Evan Engram
2768,0,75.68,bustersboys,Josh Jacobs,A.J. Brown,J.K. Dobbins,Travis Kelce,Caleb Williams,Romeo Doubs
2768,0,75.68,hotsizauce,Quinshon Judkins,Jordan Mason,A.J. Brown,Caleb Williams,Darren Waller,Tre Tucker
2770,0,75.66,hotsizauce,Justin Jefferson,George Pickens,Dak Prescott,Tetairoa McMillan,Rhamondre Stevenson,Zach Ertz
2770,0,75.66,kuruc711,De'Von Achane,Deebo Samuel,Dak Prescott,Travis Kelce,Michael Pittman Jr.,Michael Carter
2772,0,75.64,mathology,Quinshon Judkins,Rome Odunze,Kimani Vidal,Jalen Hurts,Dallas Goedert,Alec Pierce
2772,0,75.64,bradc,Rico Dowdle,Jacory Croskey-Merritt,Jalen Hurts,Chris Olave,Dallas Goedert,Romeo Doubs
2772,0,75.64,belzeth,Jayden Daniels,Deebo Samuel,Alvin Kamara,Jordan Addison,Keenan Allen,Hunter Henry
2775,0,75.6,acai4me,Rome Odunze,George Pickens,Quentin Johnston,Justin Herbert,Harold Fannin,Rhamondre Stevenson
2776,0,75.58,cmk2010,Saquon Barkley,Rashee Rice,Drake Maye,Chris Olave,Dallas Goedert,TreVeyon Henderson
2776,0,75.58,fflinx,Javonte Williams,Rico Dowdle,Xavier Worthy,Drake Maye,Hunter Henry,Kayshon Boutte
2776,0,75.58,lenkeith,Rico Dowdle,Cam Skattebo,Drake Maye,Quentin Johnston,Hunter Henry,Romeo Doubs
2779,0,75.56,brorannosaurusflex,Saquon Barkley,Jordan Mason,Xavier Worthy,Bo Nix,Michael Mayer,Troy Franklin
2779,0,75.56,merkz13,Quinshon Judkins,Rico Dowdle,Quentin Johnston,Stefon Diggs,Jordan Love,Hunter Henry
2779,0,75.56,lee121503,CeeDee Lamb,Justin Jefferson,Kimani Vidal,Tucker Kraft,Jordan Love,Wan'Dale Robinson
2779,0,75.56,dalemcnail,Justin Jefferson,George Pickens,Jake Ferguson,Dak Prescott,Marvin Harrison,Chuba Hubbard
2783,0,75.54,imagikarp,Saquon Barkley,Patrick Mahomes,J.K. Dobbins,Keenan Allen,Travis Kelce,Tre Tucker
2783,0,75.54,ckni65,George Pickens,Rashee Rice,Alvin Kamara,Jalen Hurts,Isiah Pacheco,Hunter Henry
2785,0,75.48,copperprices,Josh Jacobs,Quentin Johnston,Chris Olave,Caleb Williams,Isiah Pacheco,Hunter Henry
2785,0,75.48,tonysprocket,Rico Dowdle,Rashee Rice,Drake Maye,Kimani Vidal,Mason Taylor,Kayshon Boutte
2785,0,75.48,jbaconator,Javonte Williams,Rome Odunze,Chris Olave,Caleb Williams,Isiah Pacheco,Zach Ertz
2788,0,75.46,leagueofitems,Breece Hall,Rome Odunze,Courtland Sutton,Tetairoa McMillan,Bo Nix,Evan Engram
2788,0,75.46,brorannosaurusflex,Rashee Rice,Ashton Jeanty,Dak Prescott,Rhamondre Stevenson,Hunter Henry,Jaylin Lane
2788,0,75.46,bustersboys,Breece Hall,Jacory Croskey-Merritt,Courtland Sutton,Xavier Worthy,Bo Nix,Harold Fannin
2788,0,75.46,chazzjisholm,Javonte Williams,Dak Prescott,D'Andre Swift,Travis Kelce,D.J. Moore,Luke McCaffrey
2792,0,75.44,spock999,Josh Jacobs,Justin Fields,J.K. Dobbins,DeVonta Smith,Dallas Goedert,Wan'Dale Robinson
2792,0,75.44,gpngc,De'Von Achane,A.J. Brown,Jalen Hurts,Alvin Kamara,Travis Kelce,Jerry Jeudy
2792,0,75.44,ingelx,Jayden Daniels,George Pickens,A.J. Brown,Terry McLaurin,Harold Fannin,Rhamondre Stevenson
2792,0,75.44,d4ve,Jayden Daniels,Jordan Mason,A.J. Brown,Terry McLaurin,Harold Fannin,Marvin Harrison
2792,0,75.44,tubinis2121,Jayden Daniels,Rashee Rice,Zach Ertz,Jordan Addison,Jaylin Lane,Emanuel Wilson
2797,0,75.4,tonysprocket,Rashee Rice,Deebo Samuel,Kimani Vidal,Justin Herbert,Isiah Pacheco,Michael Mayer
2798,0,75.36,sgtsweeny,Justin Jefferson,Trey McBride,Courtland Sutton,Alvin Kamara,Jerry Jeudy,Jacoby Brissett
2798,0,75.36,ripsewell,Saquon Barkley,Deebo Samuel,Jake Ferguson,Michael Pittman Jr.,Jordan Love,Tony Pollard
2798,0,75.36,awe419,Breece Hall,Trey McBride,Chris Olave,Tetairoa McMillan,Jakobi Meyers,Jordan Love
2801,0,75.34,danjpreciado,Saquon Barkley,Patrick Mahomes,Cam Skattebo,Jordan Addison,Romeo Doubs,Darren Waller
2801,0,75.34,aaronjh22,Justin Jefferson,Rome Odunze,Jalen Hurts,Tucker Kraft,Rhamondre Stevenson,D.J. Moore
2801,0,75.34,benrothlesberger,Josh Jacobs,Cam Skattebo,Jaylen Waddle,Justin Fields,DeVonta Smith,Hunter Henry
2801,0,75.34,bestballviper,Rashee Rice,Patrick Mahomes,Alvin Kamara,Bam Knight,Travis Kelce,Romeo Doubs
2805,0,75.32,awolff225,De'Von Achane,Cam Skattebo,Chris Olave,Dallas Goedert,Rashid Shaheed,Spencer Rattler
2806,0,75.28,gunneross,Justin Jefferson,Rome Odunze,Chris Olave,Drake Maye,Isiah Pacheco,Michael Mayer
2807,0,75.26,chadcandles,CeeDee Lamb,George Pickens,Dak Prescott,Stefon Diggs,Zach Ertz,Kendre Miller
2807,0,75.26,d4ve,Justin Jefferson,Ashton Jeanty,J.K. Dobbins,Terry McLaurin,Bo Nix,Evan Engram
2809,0,75.24,jgfc,Jayden Daniels,Deebo Samuel,Xavier Worthy,Terry McLaurin,Rhamondre Stevenson,Zach Ertz
2809,0,75.24,manaray31,Josh Jacobs,Trey McBride,J.K. Dobbins,Terry McLaurin,Justin Fields,Wan'Dale Robinson
2809,0,75.24,cgeeeeee,Quinshon Judkins,Rico Dowdle,Chris Olave,Stefon Diggs,Justin Fields,Darren Waller
2809,0,75.24,jeffern8,CeeDee Lamb,Tyler Warren,J.K. Dobbins,Rhamondre Stevenson,Justin Fields,Wan'Dale Robinson
2809,0,75.24,bustersboys,Breece Hall,Patrick Mahomes,J.K. Dobbins,Michael Pittman Jr.,Zach Ertz,Tre Tucker
2809,0,75.24,burtbra3,Justin Jefferson,Rome Odunze,Jalen Hurts,DeVonta Smith,Dallas Goedert,Michael Carter
2809,0,75.24,bustersboys,Rashee Rice,Patrick Mahomes,Quentin Johnston,Michael Pittman Jr.,Brock Bowers,TreVeyon Henderson
2809,0,75.24,bound33,Jonathan Taylor,Ladd McConkey,Cam Skattebo,Tre Tucker,Justin Fields,Mason Taylor
2809,0,75.24,friarbets,Jayden Daniels,Rome Odunze,Jake Ferguson,Terry McLaurin,Wan'Dale Robinson,Rhamondre Stevenson
2818,0,75.22,urbanik,Ashton Jeanty,Jacory Croskey-Merritt,Tucker Kraft,Chris Olave,Daniel Jones,Josh Downs
2818,0,75.22,fflinx,Javonte Williams,Rico Dowdle,Deebo Samuel,Michael Pittman Jr.,Daniel Jones,Michael Mayer
2820,0,75.2,gpngc,Jacory Croskey-Merritt,Trey McBride,Tetairoa McMillan,Justin Herbert,Matthew Golden,D.J. Moore
2820,0,75.2,samolson31,Saquon Barkley,Trey McBride,Quentin Johnston,Justin Herbert,Matthew Golden,TreVeyon Henderson
2822,0,75.16,aaronjh22,D'Andre Swift,Jordan Mason,Dak Prescott,Tetairoa McMillan,Zach Ertz,Elic Ayomanor
2823,0,75.14,bignotts,Josh Jacobs,Patrick Mahomes,Ladd McConkey,Terry McLaurin,Travis Kelce,Darren Waller
2823,0,75.14,krutches93,Javonte Williams,Cam Skattebo,Jalen Hurts,Terry McLaurin,Dallas Goedert,Marvin Harrison
2825,0,75.12,ryan32colledge,Javonte Williams,Cam Skattebo,Jaylen Waddle,Stefon Diggs,Daniel Jones,Hunter Henry
2825,0,75.12,nez,Josh Jacobs,Kimani Vidal,Quentin Johnston,Michael Pittman Jr.,Daniel Jones,Taysom Hill
2825,0,75.12,leagueofitems,Ashton Jeanty,George Pickens,Tetairoa McMillan,Tucker Kraft,Wan'Dale Robinson,Jaxson Dart
2825,0,75.12,jeffern8,Rico Dowdle,Rome Odunze,Michael Pittman Jr.,Rhamondre Stevenson,Daniel Jones,Harold Fannin
2829,0,75.04,iamskiman,Javonte Williams,Patrick Mahomes,Jaylen Waddle,Travis Kelce,Rhamondre Stevenson,Tre Tucker
2829,0,75.04,angelinasd,Jacory Croskey-Merritt,Jayden Daniels,Jake Ferguson,Keenan Allen,Jakobi Meyers,Rashid Shaheed
2829,0,75.04,nez,CeeDee Lamb,Tyler Warren,J.K. Dobbins,Rhamondre Stevenson,Justin Fields,Alec Pierce
2829,0,75.04,imagikarp,Ashton Jeanty,Jayden Daniels,Chris Olave,Quentin Johnston,Zach Ertz,Bam Knight
2829,0,75.04,patrickbarnesyoutube,Justin Jefferson,Rashee Rice,Jalen Hurts,Alvin Kamara,Isiah Pacheco,Mason Taylor
2829,0,75.04,bustersboys,Jacory Croskey-Merritt,Patrick Mahomes,Tucker Kraft,Michael Pittman Jr.,Marvin Harrison,D.J. Moore
2835,0,75.02,hett711,CeeDee Lamb,Rome Odunze,Quentin Johnston,Isiah Pacheco,Daniel Jones,T.J. Hockenson
2836,0,74.98,ffdan,De'Von Achane,Tyler Warren,Drake Maye,Rhamondre Stevenson,Rashid Shaheed,Elic Ayomanor
2836,0,74.98,zzznote,Rashee Rice,George Pickens,Drake Maye,Tetairoa McMillan,Hunter Henry,Isiah Pacheco
2838,0,74.96,in3us,Saquon Barkley,D'Andre Swift,Ladd McConkey,Dak Prescott,Romeo Doubs,Hunter Henry
2839,0,74.94,berettajames,De'Von Achane,Cam Skattebo,Quentin Johnston,Justin Fields,Marvin Harrison,Oronde Gadsden
2839,0,74.94,ingelx,Jayden Daniels,Cam Skattebo,Kimani Vidal,Xavier Worthy,Jordan Addison,Zach Ertz
2839,0,74.94,ingelx,Jayden Daniels,Jordan Mason,J.K. Dobbins,DeVonta Smith,Harold Fannin,Luther Burden
2839,0,74.94,raidernation1118,CeeDee Lamb,Patrick Mahomes,Jaylen Waddle,Keenan Allen,Dallas Goedert,TreVeyon Henderson
2839,0,74.94,topstatnft,Justin Jefferson,Rome Odunze,Jalen Hurts,DeVonta Smith,Travis Kelce,Kendre Miller
2839,0,74.94,lee121503,De'Von Achane,Rico Dowdle,Courtland Sutton,Jalen Hurts,Dallas Goedert,Wan'Dale Robinson
2845,0,74.92,berettajames,Ashton Jeanty,Rashee Rice,Jaylen Waddle,Tucker Kraft,Harold Fannin,Jaxson Dart
2845,0,74.92,bwells,George Pickens,Rome Odunze,Tucker Kraft,Alvin Kamara,Wan'Dale Robinson,Jaxson Dart
2845,0,74.92,amonracarries,Saquon Barkley,D'Andre Swift,Michael Pittman Jr.,Daniel Jones,Mason Taylor,Tre Tucker
2848,0,74.9,youngflah,Saquon Barkley,Tyler Warren,J.K. Dobbins,Justin Herbert,Romeo Doubs,D.J. Moore
2848,0,74.9,patrickbarnesyoutube,Javonte Williams,Deebo Samuel,J.K. Dobbins,Justin Herbert,Harold Fannin,Tre Tucker
2850,0,74.88,brorannosaurusflex,Josh Jacobs,D'Andre Swift,Quentin Johnston,Caleb Williams,Romeo Doubs,Juwan Johnson
2851,0,74.86,lee121503,Javonte Williams,Breece Hall,Tucker Kraft,Dak Prescott,Rashid Shaheed,Marvin Harrison
2851,0,74.86,gabrainos,Quinshon Judkins,Tyler Warren,J.K. Dobbins,Matthew Golden,Jordan Love,Rashid Shaheed
2853,0,74.84,ingelx,Patrick Mahomes,Jacory Croskey-Merritt,Alvin Kamara,Tetairoa McMillan,Travis Kelce,DeVonta Smith
2854,0,74.8,kcpolack,Justin Jefferson,Cam Skattebo,Kimani Vidal,Justin Herbert,Hunter Henry,Josh Downs
2855,0,74.78,jettns,Josh Jacobs,Trey McBride,Courtland Sutton,Caleb Williams,Rashid Shaheed,D.J. Moore
2856,0,74.76,krutches93,Ashton Jeanty,D'Andre Swift,Tucker Kraft,Stefon Diggs,Jordan Love,Wan'Dale Robinson
2856,0,74.76,bustersboys,Rashee Rice,George Pickens,Dak Prescott,Jake Ferguson,Jerry Jeudy,TreVeyon Henderson
2858,0,74.74,gunneross,Jayden Daniels,Deebo Samuel,Chris Olave,Tucker Kraft,Isiah Pacheco,Luther Burden
2858,0,74.74,bustersboys,Breece Hall,Patrick Mahomes,Stefon Diggs,Quentin Johnston,Jordan Addison,Mason Taylor
2858,0,74.74,in3us,Jonathan Taylor,Jordan Mason,Jaylen Waddle,Justin Fields,Romeo Doubs,Theo Johnson
2858,0,74.74,sjweil9,Rashee Rice,Patrick Mahomes,Xavier Worthy,Stefon Diggs,Harold Fannin,Chuba Hubbard
2858,0,74.74,manaray31,Josh Jacobs,Trey McBride,Jaylen Waddle,Justin Fields,Keenan Allen,Luther Burden
2863,0,74.72,razor33,Justin Jefferson,D'Andre Swift,A.J. Brown,Travis Kelce,TreVeyon Henderson,Bryce Young
2864,0,74.7,vogeyberra8,Breece Hall,Jacory Croskey-Merritt,Quentin Johnston,Justin Herbert,Keenan Allen,Michael Mayer
2864,0,74.7,gforgumby,Breece Hall,D'Andre Swift,Quentin Johnston,Justin Herbert,Marvin Harrison,Michael Mayer
2866,0,74.68,jeffern8,Quinshon Judkins,Tyler Warren,J.K. Dobbins,Caleb Williams,D.J. Moore,Wan'Dale Robinson
2867,0,74.64,thegrownsimba,Jacory Croskey-Merritt,Tyler Warren,Jalen Hurts,Stefon Diggs,Tony Pollard,Wan'Dale Robinson
2868,0,74.62,samolson31,Josh Jacobs,Quentin Johnston,J.K. Dobbins,Dallas Goedert,Daniel Jones,Alec Pierce
2869,0,74.58,diegom831,Breece Hall,George Pickens,Drake Maye,Tetairoa McMillan,DeVonta Smith,Michael Mayer
2869,0,74.58,cgeeeeee,Breece Hall,Jordan Mason,Tucker Kraft,Drake Maye,Marvin Harrison,Kayshon Boutte
2869,0,74.58,bonnerbryan,Rashee Rice,Rome Odunze,Stefon Diggs,Drake Maye,Rhamondre Stevenson,Michael Mayer
2869,0,74.58,chadg20,Ashton Jeanty,D'Andre Swift,Drake Maye,Romeo Doubs,Wan'Dale Robinson,Mason Taylor
2873,0,74.56,berettajames,Rashee Rice,Jacory Croskey-Merritt,Dak Prescott,Jake Ferguson,Marvin Harrison,Jerry Jeudy
2873,0,74.56,jettns,Javonte Williams,Jordan Mason,Ladd McConkey,Tucker Kraft,Matthew Golden,Jordan Love
2873,0,74.56,berettajames,Javonte Williams,George Pickens,Dak Prescott,Tetairoa McMillan,Marvin Harrison,Zach Ertz
2876,0,74.54,bwells,De'Von Achane,Ladd McConkey,A.J. Brown,Jordan Addison,Justin Fields,Mason Taylor
2876,0,74.54,patmoore967,Jonathan Taylor,J.K. Dobbins,Ladd McConkey,Justin Fields,Harold Fannin,Wan'Dale Robinson
2876,0,74.54,jorland50,Rashee Rice,Patrick Mahomes,Stefon Diggs,Tetairoa McMillan,Isiah Pacheco,Michael Mayer
2876,0,74.54,dcfantasy,Jacory Croskey-Merritt,Rico Dowdle,Jake Ferguson,Jalen Hurts,Rashid Shaheed,Alec Pierce
2876,0,74.54,tubinis2121,De'Von Achane,Ladd McConkey,A.J. Brown,Justin Fields,Jordan Addison,Mason Taylor
2881,0,74.52,jameso714,Quinshon Judkins,Jaylen Waddle,Terry McLaurin,Daniel Jones,Mason Taylor,Josh Downs
2881,0,74.52,hotsizauce,Justin Jefferson,George Pickens,Kimani Vidal,Tucker Kraft,Isiah Pacheco,Daniel Jones
2883,0,74.5,twelvefluidounces,De'Von Achane,Tyler Warren,Quentin Johnston,Justin Herbert,Matthew Golden,Jerry Jeudy
2884,0,74.48,nez,Rashee Rice,Rome Odunze,Stefon Diggs,Drake Maye,Isiah Pacheco,Hunter Henry
2885,0,74.46,danjpreciado,Javonte Williams,Deebo Samuel,J.K. Dobbins,Tucker Kraft,Wan'Dale Robinson,Jordan Love
2885,0,74.46,jgfc,CeeDee Lamb,Rashee Rice,Xavier Worthy,Alvin Kamara,Jordan Love,Zach Ertz
2885,0,74.46,dak4mvpnotme,CeeDee Lamb,George Pickens,Stefon Diggs,Dak Prescott,Mason Taylor,Chuba Hubbard
2885,0,74.46,youngflah,Javonte Williams,George Pickens,Dak Prescott,Tetairoa McMillan,Zach Ertz,D.J. Moore
2885,0,74.46,berettajames,Justin Jefferson,Ashton Jeanty,Dak Prescott,Jake Ferguson,Wan'Dale Robinson,Rashid Shaheed
2885,0,74.46,bustersboys,Justin Jefferson,George Pickens,Tucker Kraft,Stefon Diggs,Rhamondre Stevenson,Jordan Love
2885,0,74.46,imagikarp,Saquon Barkley,Tyler Warren,D'Andre Swift,Michael Pittman Jr.,Jordan Love,Elic Ayomanor
2892,0,74.44,deluxeseven,Rashee Rice,Patrick Mahomes,Tucker Kraft,Stefon Diggs,Dallas Goedert,TreVeyon Henderson
2892,0,74.44,rotorun,Jayden Daniels,George Pickens,Michael Pittman Jr.,Rhamondre Stevenson,Isiah Pacheco,Michael Mayer
2894,0,74.42,danjpreciado,Saquon Barkley,D'Andre Swift,Chris Olave,Rashid Shaheed,Harold Fannin,Spencer Rattler
2894,0,74.42,bustersboys,Jacory Croskey-Merritt,George Pickens,Tucker Kraft,Michael Pittman Jr.,D.J. Moore,Daniel Jones
2896,0,74.4,lenkeith,CeeDee Lamb,Deebo Samuel,J.K. Dobbins,Justin Herbert,Isiah Pacheco,Mason Taylor
2897,0,74.38,awe419,De'Von Achane,Trey McBride,Courtland Sutton,Caleb Williams,Romeo Doubs,Jakobi Meyers
2897,0,74.38,tubinis2121,Breece Hall,Rome Odunze,Chris Olave,Caleb Williams,DeVonta Smith,Hunter Henry
2897,0,74.38,hotsizauce,Jacory Croskey-Merritt,Rashee Rice,Drake Maye,Stefon Diggs,Isiah Pacheco,Harold Fannin
2897,0,74.38,bezemerdane,Quinshon Judkins,Rico Dowdle,Chris Olave,Caleb Williams,Luther Burden,Hunter Henry
2901,0,74.34,vindep,Jayden Daniels,Rashee Rice,Jaylen Waddle,Jake Ferguson,Isiah Pacheco,Michael Carter
2901,0,74.34,kcpolack,Jacory Croskey-Merritt,Jayden Daniels,Jordan Addison,DeVonta Smith,Marvin Harrison,Brock Bowers
2903,0,74.32,mathology,Jacory Croskey-Merritt,Ashton Jeanty,Jordan Addison,DeVonta Smith,Brock Bowers,Carson Wentz
2903,0,74.32,rotorun,Jacory Croskey-Merritt,Ashton Jeanty,Jordan Addison,DeVonta Smith,Carson Wentz,T.J. Hockenson
2903,0,74.32,kcpolack,Javonte Williams,Jaylen Waddle,D'Andre Swift,Quentin Johnston,Daniel Jones,Michael Mayer
2906,0,74.28,awe419,Breece Hall,Jordan Mason,Chris Olave,Drake Maye,Matthew Golden,Dallas Goedert
2907,0,74.26,dmanwon,Saquon Barkley,Trey McBride,D'Andre Swift,Matthew Golden,Tre Tucker,Jordan Love
2907,0,74.26,teebox,Rico Dowdle,Trey McBride,Dak Prescott,Xavier Worthy,Romeo Doubs,Jakobi Meyers
2909,0,74.24,kingjames70,Patrick Mahomes,Breece Hall,A.J. Brown,Stefon Diggs,Hunter Henry,Darren Waller
2909,0,74.24,ohva216,Jonathan Taylor,Cam Skattebo,Courtland Sutton,Justin Fields,Chris Moore,Darren Waller
2909,0,74.24,mitch2019,Javonte Williams,Patrick Mahomes,Jaylen Waddle,Romeo Doubs,Isiah Pacheco,Harold Fannin
2909,0,74.24,vindep,Josh Jacobs,D'Andre Swift,Quentin Johnston,Stefon Diggs,Zach Ertz,Justin Fields
2909,0,74.24,imagikarp,Javonte Williams,Cam Skattebo,Stefon Diggs,Justin Fields,Michael Pittman Jr.,Brock Bowers
2909,0,74.24,jettns,Breece Hall,Jayden Daniels,Tucker Kraft,Keenan Allen,Terry McLaurin,Tre Tucker
2909,0,74.24,gunneross,Jayden Daniels,Rico Dowdle,Jake Ferguson,Michael Pittman Jr.,Marvin Harrison,Elic Ayomanor
2909,0,74.24,mayormcshipit,De'Von Achane,Jordan Mason,Courtland Sutton,Jalen Hurts,Dallas Goedert,Romeo Doubs
2917,0,74.22,mosioatunya,Javonte Williams,Rico Dowdle,Jaylen Waddle,Stefon Diggs,Zach Ertz,Daniel Jones
2917,0,74.22,donovan0232,Rashee Rice,George Pickens,A.J. Brown,Alvin Kamara,Dallas Goedert,Bryce Young
2919,0,74.2,tpdmafia,Saquon Barkley,Tyler Warren,J.K. Dobbins,Justin Herbert,Romeo Doubs,Rashid Shaheed
2919,0,74.2,bwells,Rashee Rice,Jacory Croskey-Merritt,Jaylen Waddle,Jake Ferguson,DeVonta Smith,Tua Tagovailoa
2921,0,74.18,jtmckenzi,Jonathan Taylor,Tyler Warren,Courtland Sutton,Caleb Williams,D.J. Moore,Calvin Ridley
2921,0,74.18,bifftannen,Javonte Williams,Rome Odunze,Jaylen Waddle,Drake Maye,Keenan Allen,Dallas Goedert
2921,0,74.18,carpark03,Jonathan Taylor,Quentin Johnston,Chris Olave,Caleb Williams,Michael Mayer,Luke McCaffrey
2921,0,74.18,fflinx,Josh Jacobs,Tyler Warren,Courtland Sutton,Caleb Williams,Rhamondre Stevenson,Tre Tucker
2921,0,74.18,bezemerdane,Breece Hall,Rico Dowdle,Drake Maye,Jake Ferguson,Kayshon Boutte,Elic Ayomanor
2926,0,74.16,georgesteele,CeeDee Lamb,J.K. Dobbins,Dak Prescott,Zach Ertz,Matthew Golden,Jakobi Meyers
2926,0,74.16,bustersboys,Josh Jacobs,Tyler Warren,Quentin Johnston,Matthew Golden,Isiah Pacheco,Jordan Love
2926,0,74.16,mikec6212,CeeDee Lamb,Terry McLaurin,Dak Prescott,Alvin Kamara,Rhamondre Stevenson,Zach Ertz
2929,0,74.14,awe419,Justin Jefferson,Patrick Mahomes,Alvin Kamara,Michael Pittman Jr.,Dallas Goedert,Wan'Dale Robinson
2929,0,74.14,jtmckenzi,CeeDee Lamb,Patrick Mahomes,Tetairoa McMillan,Xavier Worthy,Rhamondre Stevenson,Michael Mayer
2929,0,74.14,d4ve,Saquon Barkley,Patrick Mahomes,A.J. Brown,Terry McLaurin,Travis Kelce,Jerry Jeudy
2929,0,74.14,bustersboys,Jacory Croskey-Merritt,Patrick Mahomes,Tucker Kraft,Michael Pittman Jr.,Marvin Harrison,Tre Tucker
2929,0,74.14,sackreligious9,Breece Hall,D'Andre Swift,Tetairoa McMillan,Jalen Hurts,Jordan Addison,Michael Mayer
2929,0,74.14,thegrownsimba,Javonte Williams,Patrick Mahomes,Alvin Kamara,Travis Kelce,Jakobi Meyers,Wan'Dale Robinson
2935,0,74.12,drapp,Saquon Barkley,D'Andre Swift,Jaylen Waddle,Keenan Allen,Daniel Jones,Michael Mayer
2936,0,74.06,bestballviper,Quinshon Judkins,Rico Dowdle,Dak Prescott,Tetairoa McMillan,Travis Kelce,Luther Burden
2936,0,74.06,d4rksh33p,CeeDee Lamb,Ashton Jeanty,Dak Prescott,Michael Pittman Jr.,Dallas Goedert,Marvin Harrison
2936,0,74.06,brorannosaurusflex,Saquon Barkley,Kimani Vidal,A.J. Brown,Zach Ertz,Marvin Harrison,Jacoby Brissett
2936,0,74.06,mathology,Jacory Croskey-Merritt,George Pickens,Tucker Kraft,Dak Prescott,Rhamondre Stevenson,Marvin Harrison
2936,0,74.06,cognition10,Jacory Croskey-Merritt,George Pickens,Dak Prescott,Jake Ferguson,Kayshon Boutte,Rashid Shaheed
2941,0,74.04,bustersboys,Saquon Barkley,Ladd McConkey,Patrick Mahomes,Quentin Johnston,Jordan Addison,Mason Taylor
2941,0,74.04,gpngc,Jayden Daniels,Trey McBride,Alvin Kamara,Stefon Diggs,Romeo Doubs,Chris Moore
2941,0,74.04,toddyut,Rashee Rice,Patrick Mahomes,Kimani Vidal,Michael Pittman Jr.,Hunter Henry,Luke McCaffrey
2941,0,74.04,bestballviper,Quinshon Judkins,Jordan Mason,Jalen Hurts,Dallas Goedert,Rashid Shaheed,Luther Burden
2945,0,74.02,jasta29,Javonte Williams,Trey McBride,Tetairoa McMillan,Terry McLaurin,Romeo Doubs,Bryce Young
2946,0,73.98,buttnutt69,CeeDee Lamb,Deebo Samuel,Jake Ferguson,Drake Maye,TreVeyon Henderson,Jalen Coker
2947,0,73.96,nez,CeeDee Lamb,Kimani Vidal,Dak Prescott,Travis Kelce,Isiah Pacheco,Jakobi Meyers
2947,0,73.96,brorannosaurusflex,Josh Jacobs,Jordan Mason,Xavier Worthy,Romeo Doubs,Jordan Love,Theo Johnson
2949,0,73.94,lenkeith,Javonte Williams,Patrick Mahomes,Xavier Worthy,Zach Ertz,Isiah Pacheco,Jalen Coker
2949,0,73.94,cgeeeeee,Breece Hall,Patrick Mahomes,Chris Olave,Tetairoa McMillan,Harold Fannin,Marvin Harrison
2949,0,73.94,nf42,Rashee Rice,Patrick Mahomes,Xavier Worthy,Alvin Kamara,Rhamondre Stevenson,Michael Mayer
2952,0,73.9,jasta29,Jacory Croskey-Merritt,Ladd McConkey,Keenan Allen,Justin Herbert,Darren Waller,Matthew Golden
2953,0,73.88,gabrainos,Quinshon Judkins,Jaylen Waddle,Drake Maye,Hunter Henry,Matthew Golden,Troy Franklin
2954,0,73.86,bestballviper,Jacory Croskey-Merritt,Kimani Vidal,Dak Prescott,Jake Ferguson,Marvin Mims Jr.,Romeo Doubs
2954,0,73.86,redryght88,Jonathan Taylor,D'Andre Swift,Tetairoa McMillan,Jerry Jeudy,Jordan Love,Darren Waller
2956,0,73.84,thegrownsimba,Breece Hall,Patrick Mahomes,Alvin Kamara,Travis Kelce,Keenan Allen,Jakobi Meyers
2956,0,73.84,brorannosaurusflex,Breece Hall,Patrick Mahomes,Tetairoa McMillan,Keenan Allen,Hunter Henry,Bam Knight
2956,0,73.84,awe419,Breece Hall,Trey McBride,Alvin Kamara,Jalen Hurts,Jakobi Meyers,Wan'Dale Robinson
2956,0,73.84,jokah03,Jayden Daniels,Deebo Samuel,D'Andre Swift,Isiah Pacheco,Rashid Shaheed,Zach Ertz
