place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
4614,0,57.72,nez,Kyren Williams,Amon-Ra St. Brown,Justin Herbert,Keenan Allen,Cade Otton,Tre Tucker
4614,0,57.72,benrothlesberger,Jahmyr Gibbs,Kyren Williams,Ladd McConkey,Justin Herbert,Chris Olave,Brenton Strange
4614,0,57.72,hotsizauce,Kyren Williams,Malik Nabers,Justin Herbert,Quentin Johnston,Juwan Johnson,Nick Chubb
4618,0,57.7,dahntahnyinz,Bucky Irving,Jalen Hurts,Brian Thomas,DeVonta Smith,David Montgomery,David Njoku
4619,0,57.68,mrkukie,Lamar Jackson,Malik Nabers,Quinshon Judkins,TreVeyon Henderson,Juwan Johnson,Tyquan Thornton
4619,0,57.68,awe419,Saquon Barkley,Nico Collins,Ricky Pearsall,Tony Pollard,Juwan Johnson,Daniel Jones
4619,0,57.68,ses31,Kyren Williams,Rome Odunze,TreVeyon Henderson,Caleb Williams,Darnell Mooney,Brenton Strange
4622,0,57.66,shagnastyball17,Josh Allen,Derrick Henry,Jakobi Meyers,TreVeyon Henderson,Juwan Johnson,Chris Godwin
4622,0,57.66,joekali,Kyren Williams,Brock Bowers,Ricky Pearsall,Tetairoa McMillan,Brock Purdy,Nick Chubb
4624,0,57.62,jeffern8,Jahmyr Gibbs,Kyren Williams,Ricky Pearsall,Sam LaPorta,Jared Goff,Jerry Jeudy
4625,0,57.58,cavaleman,Bucky Irving,Lamar Jackson,Alvin Kamara,DeVonta Smith,Jameson Williams,Zach Ertz
4625,0,57.58,jokah03,Derrick Henry,Lamar Jackson,Brian Thomas,Tony Pollard,Xavier Worthy,Travis Kelce
4625,0,57.58,awe419,Saquon Barkley,Davante Adams,Jakobi Meyers,Tony Pollard,Daniel Jones,David Njoku
4628,0,57.56,bigfudgy,Malik Nabers,Emeka Egbuka,Alvin Kamara,Jakobi Meyers,Baker Mayfield,Cade Otton
4629,0,57.52,drapp,Malik Nabers,Kyren Williams,Brian Thomas,Alvin Kamara,Drake Maye,Zach Ertz
4629,0,57.52,kcpolack,Jonathan Taylor,Cam Skattebo,Brian Thomas,Sam LaPorta,Justin Herbert,Jauan Jennings
4631,0,57.5,ahodaniel,James Cook,Jalen Hurts,A.J. Brown,Jakobi Meyers,DeVonta Smith,Mark Andrews
4632,0,57.48,watts4,Jonathan Taylor,Rome Odunze,Zay Flowers,Caleb Williams,Jameson Williams,David Njoku
4632,0,57.48,fatjaffe,Jonathan Taylor,Rome Odunze,Zay Flowers,Caleb Williams,Jameson Williams,David Njoku
4632,0,57.48,nez,Lamar Jackson,Kyren Williams,Quinshon Judkins,Keenan Allen,Jameson Williams,Mark Andrews
4632,0,57.48,hdjdhdjdjsk,Omarion Hampton,Lamar Jackson,Ricky Pearsall,Tetairoa McMillan,DeVonta Smith,David Njoku
4632,0,57.48,crblake2,Lamar Jackson,Malik Nabers,Tony Pollard,Xavier Worthy,Mark Andrews,Michael Pittman Jr.
4637,0,57.46,deadlycoochie23,Derrick Henry,Nico Collins,Tetairoa McMillan,TreVeyon Henderson,Dalton Kincaid,Trevor Lawrence
4638,0,57.42,tubinis2121,Malik Nabers,Kyren Williams,Brian Thomas,Tony Pollard,Drake Maye,Zach Ertz
4639,0,57.4,phlandy23,Derrick Henry,Tyler Warren,Tetairoa McMillan,TreVeyon Henderson,Jameson Williams,Bryce Young
4639,0,57.4,bgong512,Jalen Hurts,Nico Collins,Sam LaPorta,Keenan Allen,Dalton Kincaid,Nick Chubb
4639,0,57.4,tubinis2121,James Cook,Jalen Hurts,Ladd McConkey,Tony Pollard,DeVonta Smith,Cade Otton
4642,0,57.38,patrickbarnesyoutube,Jahmyr Gibbs,Nico Collins,Tony Pollard,Caleb Williams,Jauan Jennings,Harold Fannin
4642,0,57.38,noahpetro23,Derrick Henry,Cam Skattebo,Tetairoa McMillan,Sam LaPorta,Daniel Jones,Michael Pittman Jr.
4642,0,57.38,patrickbarnesyoutube,Saquon Barkley,Nico Collins,A.J. Brown,Sam LaPorta,Michael Pittman Jr.,Daniel Jones
4645,0,57.36,patrickbarnesyoutube,Josh Allen,Malik Nabers,Brian Thomas,Tony Pollard,Dalton Kincaid,Darnell Mooney
4646,0,57.34,sonofkong,Malik Nabers,Bucky Irving,Jakobi Meyers,DeVonta Smith,Jaxson Dart,Oronde Gadsden
4647,0,57.32,gpngc,Christian McCaffrey,Ladd McConkey,Chuba Hubbard,Justin Herbert,Keenan Allen,Harold Fannin
4647,0,57.32,dcboy5565,Derrick Henry,Drake London,Darnell Mooney,Michael Penix,Christian Kirk,Juwan Johnson
4647,0,57.32,ad5,Amon-Ra St. Brown,Malik Nabers,Tony Pollard,Jameson Williams,Juwan Johnson,Jared Goff
4650,0,57.3,d33mart,Jonathan Taylor,Jalen Hurts,A.J. Brown,Chris Olave,Dalton Kincaid,Jerry Jeudy
4651,0,57.28,patrickbarnesyoutube,Saquon Barkley,Davante Adams,Chuba Hubbard,Jakobi Meyers,David Njoku,Geno Smith
4651,0,57.28,babystevie,Saquon Barkley,Brock Bowers,Zay Flowers,Caleb Williams,DeVonta Smith,Nick Chubb
4651,0,57.28,drapp,Lamar Jackson,Amon-Ra St. Brown,TreVeyon Henderson,Tetairoa McMillan,David Montgomery,David Njoku
4651,0,57.28,ajs295,James Cook,Kyren Williams,A.J. Brown,Tetairoa McMillan,Daniel Jones,Zach Ertz
4651,0,57.28,ez116,Lamar Jackson,Kyren Williams,Brian Thomas,Ricky Pearsall,Mark Andrews,Kyle Pitts
4651,0,57.28,burtbra3,Jahmyr Gibbs,Rome Odunze,Jakobi Meyers,Caleb Williams,D.J. Moore,David Njoku
4651,0,57.28,jbaconator,Saquon Barkley,Malik Nabers,Jakobi Meyers,Xavier Worthy,Mark Andrews,Geno Smith
4658,0,57.26,babystevie,Josh Allen,Nico Collins,Ricky Pearsall,TreVeyon Henderson,David Montgomery,David Njoku
4658,0,57.26,jessepatriss22,Josh Allen,Malik Nabers,Brian Thomas,Tetairoa McMillan,Hunter Henry,David Montgomery
4658,0,57.26,daddy34,Derrick Henry,Nico Collins,Ricky Pearsall,Tetairoa McMillan,Brock Purdy,Cole Kmet
4661,0,57.24,dmanwon,Derrick Henry,Kyren Williams,Ricky Pearsall,Jakobi Meyers,Jayden Daniels,Tommy Tremble
4662,0,57.22,alphajefe,Jonathan Taylor,Brock Bowers,A.J. Brown,Alvin Kamara,Justin Herbert,Michael Pittman Jr.
4663,0,57.18,tpolak25,Lamar Jackson,Zay Flowers,Travis Kelce,Travis Etienne Jr.,Jauan Jennings,Rashod Bateman
4664,0,57.14,danjpreciado,Jonathan Taylor,Cam Skattebo,Zay Flowers,DeVonta Smith,Juwan Johnson,Spencer Rattler
4665,0,57.12,thesequel21,Bijan Robinson,Kyren Williams,Ladd McConkey,DeVonta Smith,Justin Herbert,David Njoku
4666,0,57.08,frontrunner16,Malik Nabers,Brock Bowers,Alvin Kamara,Travis Etienne Jr.,Geno Smith,Keon Coleman
4666,0,57.08,ecoxer10,Jahmyr Gibbs,Brock Bowers,Chuba Hubbard,Geno Smith,D.J. Moore,Jerry Jeudy
4666,0,57.08,awe419,Lamar Jackson,Amon-Ra St. Brown,Tetairoa McMillan,Alvin Kamara,Juwan Johnson,David Montgomery
4669,0,57.06,ez116,Malik Nabers,Josh Allen,Ricky Pearsall,Tony Pollard,Mark Andrews,Keon Coleman
4670,0,57.04,cognition10,Saquon Barkley,Malik Nabers,Jakobi Meyers,Sam LaPorta,Chuba Hubbard,Jaxson Dart
4671,0,56.98,jgfc,Derrick Henry,Rome Odunze,TreVeyon Henderson,Caleb Williams,D.J. Moore,Zach Ertz
4671,0,56.98,awe419,Lamar Jackson,Amon-Ra St. Brown,Tetairoa McMillan,Tony Pollard,David Montgomery,Juwan Johnson
4671,0,56.98,chadcandles,Derrick Henry,Rome Odunze,Alvin Kamara,Caleb Williams,D.J. Moore,Brenton Strange
4671,0,56.98,d4rksh33p,Saquon Barkley,Cam Skattebo,Ricky Pearsall,Caleb Williams,Chris Godwin,Cole Kmet
4671,0,56.98,awe419,Lamar Jackson,Amon-Ra St. Brown,Tetairoa McMillan,Tony Pollard,Juwan Johnson,David Montgomery
4676,0,56.96,aaronjh22,Josh Allen,Malik Nabers,Alvin Kamara,Jakobi Meyers,Dalton Kincaid,Rhamondre Stevenson
4676,0,56.96,drapp,Jonathan Taylor,Zay Flowers,Ladd McConkey,Travis Kelce,Jauan Jennings,Brock Purdy
4678,0,56.94,ez116,Derrick Henry,Malik Nabers,Travis Etienne Jr.,Keenan Allen,David Njoku,Jaxson Dart
4678,0,56.94,gabrainos,Derrick Henry,Malik Nabers,TreVeyon Henderson,Tetairoa McMillan,Brenton Strange,Jaxson Dart
4680,0,56.92,ez116,Malik Nabers,Amon-Ra St. Brown,Sam LaPorta,Tony Pollard,Mike Evans,Jared Goff
4680,0,56.92,adaip06,Jonathan Taylor,Cam Skattebo,Zay Flowers,Jameson Williams,Jared Goff,Harold Fannin
4682,0,56.88,berettajames,Omarion Hampton,Lamar Jackson,Ricky Pearsall,Brian Thomas,Juwan Johnson,David Montgomery
4682,0,56.88,hotsizauce,Lamar Jackson,Malik Nabers,Alvin Kamara,Tony Pollard,Dalton Kincaid,Xavier Worthy
4682,0,56.88,manaray31,Lamar Jackson,Amon-Ra St. Brown,Alvin Kamara,Jakobi Meyers,Mark Andrews,Darnell Mooney
4685,0,56.82,mathology,Bijan Robinson,A.J. Brown,Jayden Daniels,D.J. Moore,Zach Ertz,Josh Downs
4686,0,56.78,slauterisland,Jonathan Taylor,Brock Bowers,Jakobi Meyers,D'Andre Swift,D.J. Moore,Geno Smith
4686,0,56.78,berettajames,Saquon Barkley,Brock Bowers,Brian Thomas,Michael Pittman Jr.,Daniel Jones,David Montgomery
4686,0,56.78,rotorun,Jahmyr Gibbs,Rome Odunze,Jakobi Meyers,DeVonta Smith,Geno Smith,Harold Fannin
4686,0,56.78,ejah,James Cook,Nico Collins,Ladd McConkey,Juwan Johnson,Nick Chubb,Geno Smith
4686,0,56.78,cgeeeeee,Derrick Henry,Rome Odunze,Tetairoa McMillan,Caleb Williams,Hunter Henry,Tre Tucker
4691,0,56.68,lenkeith,Derrick Henry,Davante Adams,Chuba Hubbard,Keenan Allen,Dalton Kincaid,Daniel Jones
4691,0,56.68,hotsizauce,Derrick Henry,Lamar Jackson,Zay Flowers,Tetairoa McMillan,D'Andre Swift,Zach Ertz
4691,0,56.68,kbyrd123,Lamar Jackson,Nico Collins,Chuba Hubbard,Keenan Allen,D'Andre Swift,Mark Andrews
4691,0,56.68,gabrainos,Derrick Henry,Rome Odunze,Brian Thomas,Caleb Williams,Hunter Henry,Tre Tucker
4691,0,56.68,troyo56,Nico Collins,Lamar Jackson,Keenan Allen,Chuba Hubbard,D'Andre Swift,Mark Andrews
4691,0,56.68,djrj21,Saquon Barkley,Rome Odunze,Jakobi Meyers,Sam LaPorta,Geno Smith,Tre Tucker
4697,0,56.66,th3what,Derrick Henry,Brock Bowers,Ricky Pearsall,DeVonta Smith,Michael Pittman Jr.,Brock Purdy
4697,0,56.66,copperprices,Malik Nabers,Josh Allen,Tony Pollard,Tetairoa McMillan,Dalton Kincaid,David Montgomery
4697,0,56.66,topstatnft,Jahmyr Gibbs,Brock Bowers,Ricky Pearsall,David Montgomery,Jauan Jennings,Brock Purdy
4697,0,56.66,krusher17,Josh Allen,Nico Collins,Chuba Hubbard,Keenan Allen,David Montgomery,Zach Ertz
4701,0,56.64,nez,Jonathan Taylor,Brock Bowers,Jayden Daniels,Keenan Allen,Jameson Williams,Jacory Croskey-Merritt
4702,0,56.62,nez,Derrick Henry,Kyren Williams,Keenan Allen,Justin Herbert,Kyle Pitts,Jameson Williams
4703,0,56.58,drapp,Jahmyr Gibbs,Brock Bowers,Alvin Kamara,Jakobi Meyers,D.J. Moore,Geno Smith
4703,0,56.58,shagnastyball17,Lamar Jackson,Brock Bowers,Jakobi Meyers,Travis Etienne Jr.,David Montgomery,Michael Pittman Jr.
4705,0,56.56,jtmckenzi,Derrick Henry,Josh Allen,Tony Pollard,Jakobi Meyers,Jameson Williams,Zach Ertz
4706,0,56.5,patrickbarnesyoutube,Derrick Henry,Malik Nabers,Brian Thomas,Alvin Kamara,David Njoku,Patrick Mahomes
4707,0,56.48,nez,Lamar Jackson,Brock Bowers,Quinshon Judkins,Jakobi Meyers,Chris Olave,Jameson Williams
4707,0,56.48,shagnastyball17,Lamar Jackson,Kyren Williams,Xavier Worthy,TreVeyon Henderson,Mark Andrews,Tre Tucker
4707,0,56.48,mathology,Bucky Irving,Lamar Jackson,Brian Thomas,Sam LaPorta,Jauan Jennings,Rashod Bateman
4710,0,56.44,dbaggot3,James Cook,Malik Nabers,Ladd McConkey,Chris Olave,Zach Ertz,Marcus Mariota
4711,0,56.42,cavaleman,Bijan Robinson,Brock Bowers,A.J. Brown,Justin Herbert,D.J. Moore,David Montgomery
4711,0,56.42,ingelx,Malik Nabers,Davante Adams,Keenan Allen,Justin Herbert,D'Andre Swift,Zach Ertz
4713,0,56.4,chadcandles,Jahmyr Gibbs,Jalen Hurts,Alvin Kamara,DeVonta Smith,Jerry Jeudy,Chig Okonkwo
4714,0,56.38,manaray31,Jahmyr Gibbs,Rome Odunze,Ladd McConkey,Caleb Williams,DeVonta Smith,Mark Andrews
4714,0,56.38,carsonoda,Lamar Jackson,Kyren Williams,Quinshon Judkins,D.J. Moore,Zach Ertz,Jauan Jennings
4714,0,56.38,kjaydasupastar,Derrick Henry,Lamar Jackson,Tetairoa McMillan,Keenan Allen,D.J. Moore,Dallas Goedert
4714,0,56.38,bustersboys,Lamar Jackson,Malik Nabers,Travis Etienne Jr.,Jakobi Meyers,Zach Ertz,Michael Pittman Jr.
4714,0,56.38,mathology,Bucky Irving,Lamar Jackson,Tetairoa McMillan,Sam LaPorta,Rashod Bateman,Kareem Hunt
4719,0,56.32,friarbets,Jahmyr Gibbs,Rome Odunze,A.J. Brown,D.J. Moore,Harold Fannin,Jared Goff
4720,0,56.28,jettns,Jahmyr Gibbs,Lamar Jackson,Ladd McConkey,TreVeyon Henderson,Michael Pittman Jr.,David Njoku
4720,0,56.28,housealwayswins,Derrick Henry,Kyren Williams,Brian Thomas,Caleb Williams,Zach Ertz,Xavier Worthy
4720,0,56.28,bigfudgy,Lamar Jackson,Zay Flowers,Alvin Kamara,D'Andre Swift,Jauan Jennings,Zach Ertz
4723,0,56.26,ingelx,Jonathan Taylor,Ricky Pearsall,Brian Thomas,Dalton Kincaid,Chris Olave,Trevor Lawrence
4724,0,56.18,kuruc711,Lamar Jackson,Kyren Williams,Tony Pollard,Sam LaPorta,Chris Olave,Michael Pittman Jr.
4724,0,56.18,btxj,Brock Bowers,Bucky Irving,Keenan Allen,DeVonta Smith,Geno Smith,Tre Tucker
4726,0,56.16,vindep,Jonathan Taylor,Zay Flowers,Jakobi Meyers,Travis Kelce,Brock Purdy,David Montgomery
4727,0,56.14,sonofkong,Malik Nabers,Nico Collins,TreVeyon Henderson,Alvin Kamara,Oronde Gadsden,Jaxson Dart
4728,0,56.12,cognition10,James Cook,Malik Nabers,Ricky Pearsall,Justin Herbert,Chuba Hubbard,Oronde Gadsden
4729,0,56.1,nez,Derrick Henry,Malik Nabers,Jakobi Meyers,Patrick Mahomes,Jameson Williams,Dalton Kincaid
4730,0,56.08,kitmo,Lamar Jackson,Nico Collins,Alvin Kamara,Keenan Allen,Michael Pittman Jr.,Mark Andrews
4731,0,56.04,danjpreciado,Bijan Robinson,Brock Bowers,Ladd McConkey,Jayden Daniels,David Montgomery,Jaylin Lane
4732,0,56.02,noahwhit47,Jonathan Taylor,Ladd McConkey,Drake London,Justin Herbert,Jameson Williams,David Njoku
4733,0,55.98,nez,Jonathan Taylor,Zay Flowers,Cam Skattebo,D.J. Moore,Caleb Williams,Cade Otton
4733,0,55.98,patrickbarnesyoutube,Derrick Henry,Rome Odunze,Alvin Kamara,Jakobi Meyers,Geno Smith,Travis Kelce
4733,0,55.98,kcpolack,Jonathan Taylor,Brock Bowers,Ricky Pearsall,TreVeyon Henderson,D.J. Moore,Geno Smith
4733,0,55.98,binmuncha,Lamar Jackson,Malik Nabers,Tetairoa McMillan,TreVeyon Henderson,Keon Coleman,Kyle Pitts
4733,0,55.98,cavaleman,Jonathan Taylor,Brock Bowers,Cam Skattebo,Keenan Allen,D.J. Moore,Geno Smith
4733,0,55.98,topfantasyplays,Lamar Jackson,Bucky Irving,Jakobi Meyers,D.J. Moore,Mark Andrews,Calvin Ridley
4733,0,55.98,kcpolack,James Cook,Brock Bowers,Ricky Pearsall,Caleb Williams,D.J. Moore,Bhayshul Tuten
4733,0,55.98,d4ve,James Cook,Rome Odunze,A.J. Brown,Caleb Williams,Tre Tucker,Cade Otton
4741,0,55.96,sjackson15,Josh Allen,Malik Nabers,Jakobi Meyers,TreVeyon Henderson,Dalton Kincaid,David Montgomery
4741,0,55.96,bestballviper,Malik Nabers,Chuba Hubbard,D'Andre Swift,Ricky Pearsall,Juwan Johnson,Brock Purdy
4743,0,55.94,rotorun,Kyren Williams,Malik Nabers,Keenan Allen,Sam LaPorta,Michael Pittman Jr.,Jaxson Dart
4744,0,55.92,goathopgrower,Kyren Williams,Brock Bowers,Tetairoa McMillan,Justin Herbert,Michael Pittman Jr.,Rhamondre Stevenson
4744,0,55.92,cavaleman,Derrick Henry,Nico Collins,Tony Pollard,Sam LaPorta,C.J. Stroud,Jerry Jeudy
4746,0,55.9,jettns,Jahmyr Gibbs,Jalen Hurts,Tony Pollard,DeVonta Smith,Jameson Williams,David Njoku
4747,0,55.88,rkfd9383,Derrick Henry,Ladd McConkey,Deebo Samuel,Sam LaPorta,Michael Pittman Jr.,Daniel Jones
4747,0,55.88,goazcards,Lamar Jackson,Kyren Williams,Ricky Pearsall,Tetairoa McMillan,Mark Andrews,D'Andre Swift
4747,0,55.88,jgfc,Derrick Henry,Bucky Irving,Jakobi Meyers,Geno Smith,Zach Ertz,Tre Tucker
4750,0,55.82,mathology,Saquon Barkley,Rome Odunze,Ladd McConkey,Justin Herbert,Mark Andrews,Wan'Dale Robinson
4750,0,55.82,drapp,Malik Nabers,Kyren Williams,Jakobi Meyers,Chuba Hubbard,Drake Maye,Travis Kelce
4750,0,55.82,jlong,Derrick Henry,Malik Nabers,Keenan Allen,Justin Herbert,Tyquan Thornton,Dallas Goedert
4753,0,55.78,awe419,Saquon Barkley,Malik Nabers,Jakobi Meyers,Tony Pollard,Daniel Jones,Hunter Henry
4753,0,55.78,nez,Lamar Jackson,Kyren Williams,Keenan Allen,Travis Etienne Jr.,Tyquan Thornton,Cade Otton
4755,0,55.76,feht,Josh Allen,Cam Skattebo,Keenan Allen,Jauan Jennings,Zach Ertz,David Montgomery
4755,0,55.76,danboidap,Josh Allen,A.J. Brown,DeVonta Smith,Sam LaPorta,TreVeyon Henderson,Travis Kelce
4757,0,55.72,dmlarson,Jonathan Taylor,Cam Skattebo,Keenan Allen,Justin Herbert,Chris Olave,Cade Otton
4757,0,55.72,thekid1101,Nico Collins,Brock Bowers,Justin Herbert,Quentin Johnston,David Montgomery,Tre Tucker
4757,0,55.72,rkfd9383,Derrick Henry,Malik Nabers,Chuba Hubbard,Jakobi Meyers,Drake Maye,Dalton Kincaid
4760,0,55.68,awe419,Lamar Jackson,Nico Collins,Ricky Pearsall,Chuba Hubbard,D'Andre Swift,Zach Ertz
4761,0,55.62,ad5,Jahmyr Gibbs,Rome Odunze,Ladd McConkey,Justin Herbert,D.J. Moore,David Njoku
4761,0,55.62,danjpreciado,Saquon Barkley,Davante Adams,Ladd McConkey,Justin Herbert,Zach Ertz,Jauan Jennings
4763,0,55.6,mathology,Jonathan Taylor,Jalen Hurts,A.J. Brown,Sam LaPorta,TreVeyon Henderson,Jauan Jennings
4764,0,55.58,mikec6212,Lamar Jackson,Zay Flowers,Tony Pollard,Brian Thomas,Travis Kelce,Chris Olave
4764,0,55.58,thegrownsimba,Saquon Barkley,Kyren Williams,Jakobi Meyers,Keenan Allen,Travis Kelce,Geno Smith
4766,0,55.52,hawkberg,Derrick Henry,Nico Collins,Chuba Hubbard,Chris Olave,Harold Fannin,C.J. Stroud
4767,0,55.48,nez,Lamar Jackson,Nico Collins,Xavier Worthy,TreVeyon Henderson,Mark Andrews,David Montgomery
4767,0,55.48,fflinx,Lamar Jackson,Kyren Williams,Keenan Allen,Travis Etienne Jr.,Mark Andrews,Tre Tucker
4769,0,55.46,imagikarp,Malik Nabers,Cam Skattebo,Ricky Pearsall,Tony Pollard,Zach Ertz,Brock Purdy
4769,0,55.46,ryguy92,Jonathan Taylor,A.J. Brown,Ricky Pearsall,Keenan Allen,Brock Purdy,Theo Johnson
4771,0,55.38,ffbwizard,Lamar Jackson,Chuba Hubbard,Keenan Allen,Mark Andrews,Khalil Shakir,Rashid Shaheed
4771,0,55.38,hotsizauce,Lamar Jackson,Kyren Williams,Jakobi Meyers,Deebo Samuel,Travis Kelce,Jauan Jennings
4771,0,55.38,imagikarp,Saquon Barkley,Davante Adams,Jakobi Meyers,Sam LaPorta,Tre Tucker,Geno Smith
4774,0,55.36,cavaleman,Jonathan Taylor,Emeka Egbuka,A.J. Brown,David Montgomery,Baker Mayfield,Cade Otton
4774,0,55.36,yerbamala69,Josh Allen,A.J. Brown,Sam LaPorta,David Montgomery,D.J. Moore,Khalil Shakir
4774,0,55.36,jasta29,Kyren Williams,Josh Allen,Brian Thomas,Jakobi Meyers,David Njoku,Jauan Jennings
4777,0,55.32,ad5,Jonathan Taylor,A.J. Brown,Ladd McConkey,TreVeyon Henderson,Drake Maye,Zach Ertz
4778,0,55.22,noahwhit47,Jonathan Taylor,Emeka Egbuka,Ladd McConkey,Sam LaPorta,Justin Herbert,Christian Kirk
4778,0,55.22,d4ve,Nico Collins,Kyren Williams,Tony Pollard,Sam LaPorta,Christian Kirk,C.J. Stroud
4778,0,55.22,vogeyberra8,Bucky Irving,Malik Nabers,Keenan Allen,Justin Herbert,Travis Kelce,David Montgomery
4778,0,55.22,lee121503,Malik Nabers,Bucky Irving,Keenan Allen,Justin Herbert,David Montgomery,Travis Kelce
4778,0,55.22,mikezaks,Derrick Henry,Brock Bowers,Keenan Allen,Justin Herbert,Xavier Worthy,Keon Coleman
4783,0,55.18,sjweil9,Saquon Barkley,Kyren Williams,Tetairoa McMillan,Juwan Johnson,Daniel Jones,Keon Coleman
4783,0,55.18,travioli21,Derrick Henry,Lamar Jackson,TreVeyon Henderson,Xavier Worthy,Mark Andrews,Calvin Ridley
4785,0,55.16,drapp,Derrick Henry,Malik Nabers,Ricky Pearsall,TreVeyon Henderson,Brock Purdy,Brenton Strange
4786,0,55.12,noahwhit47,Saquon Barkley,Nico Collins,Ladd McConkey,Tony Pollard,Sam LaPorta,Jared Goff
4787,0,55.1,comoestas,Jonathan Taylor,Jalen Hurts,Chuba Hubbard,Keenan Allen,DeVonta Smith,Zach Ertz
4788,0,55.08,cognition10,Saquon Barkley,Ladd McConkey,Ricky Pearsall,Geno Smith,Tre Tucker,Kyle Pitts
4788,0,55.08,futurestate,Lamar Jackson,Kyren Williams,Tetairoa McMillan,Tony Pollard,Hunter Henry,Jerry Jeudy
4788,0,55.08,justforfunzo,Lamar Jackson,Nico Collins,Tony Pollard,TreVeyon Henderson,Mark Andrews,Jerry Jeudy
4791,0,55.02,bolttjm,Saquon Barkley,Brock Bowers,Brian Thomas,Justin Herbert,D.J. Moore,Chris Godwin
4791,0,55.02,d4ve,James Cook,Ladd McConkey,Jakobi Meyers,Justin Herbert,Hunter Henry,Darnell Mooney
4791,0,55.02,hotsizauce,Malik Nabers,Amon-Ra St. Brown,Alvin Kamara,Sam LaPorta,David Montgomery,Jared Goff
4794,0,54.98,npamlanye,Lamar Jackson,Kyren Williams,Tetairoa McMillan,Travis Etienne Jr.,Juwan Johnson,Rashod Bateman
4794,0,54.98,bigfudgy,Derrick Henry,Rome Odunze,Alvin Kamara,Keenan Allen,Caleb Williams,Zach Ertz
4794,0,54.98,bigtruckin,Lamar Jackson,Nico Collins,Deebo Samuel,D.J. Moore,Dalton Kincaid,David Montgomery
4797,0,54.94,copperprices,Derrick Henry,Brock Bowers,Alvin Kamara,Jayden Daniels,Michael Pittman Jr.,Darnell Mooney
4798,0,54.92,jtmckenzi,Malik Nabers,Amon-Ra St. Brown,Tony Pollard,Sam LaPorta,Jared Goff,David Montgomery
4798,0,54.92,peteroverzet,Jonathan Taylor,Davante Adams,Ladd McConkey,Chris Olave,Sam LaPorta,Jared Goff
4800,0,54.88,dmanwon,Brock Bowers,Rome Odunze,Chuba Hubbard,Chris Olave,Geno Smith,Tre Tucker
4801,0,54.86,vindep,Jonathan Taylor,Jakobi Meyers,A.J. Brown,Tony Pollard,Travis Kelce,Brock Purdy
4802,0,54.8,justin2727,Jonathan Taylor,Jalen Hurts,A.J. Brown,Juwan Johnson,Michael Pittman Jr.,Jameson Williams
4803,0,54.78,awe419,Jahmyr Gibbs,Davante Adams,Ladd McConkey,Chuba Hubbard,Daniel Jones,David Njoku
4803,0,54.78,naur0,Lamar Jackson,Brock Bowers,Chuba Hubbard,Xavier Worthy,D.J. Moore,Rashid Shaheed
4805,0,54.76,boneasy,Josh Allen,Malik Nabers,Ladd McConkey,Alvin Kamara,D.J. Moore,Dalton Kincaid
4805,0,54.76,sunnydan,Trevor Lawrence,Brian Thomas,Ricky Pearsall,Sam LaPorta,Travis Etienne Jr.,Calvin Ridley
4807,0,54.68,gabrainos,Bucky Irving,Malik Nabers,Ricky Pearsall,Jakobi Meyers,Juwan Johnson,Geno Smith
4807,0,54.68,porkgrind,Derrick Henry,Lamar Jackson,TreVeyon Henderson,Xavier Worthy,Tyquan Thornton,Cade Otton
4807,0,54.68,schmoe330,Lamar Jackson,Kyren Williams,Alvin Kamara,Jakobi Meyers,Michael Pittman Jr.,Travis Kelce
4810,0,54.62,timonthy,Hunter Long,Devin Duvernay,Tyler Warren,Justin Herbert,Tony Pollard,Jauan Jennings
4811,0,54.58,tehinfamous,Lamar Jackson,Davante Adams,Zay Flowers,Jameson Williams,Mark Andrews,Nick Chubb
4811,0,54.58,crblake2,Derrick Henry,Malik Nabers,Chuba Hubbard,Chris Olave,Daniel Jones,Kyle Pitts
4813,0,54.52,chadcandles,Omarion Hampton,Malik Nabers,Ladd McConkey,Justin Herbert,DeVonta Smith,Mark Andrews
4814,0,54.48,pmammino18,Lamar Jackson,Kyren Williams,Travis Etienne Jr.,Chris Olave,Rashod Bateman,Harold Fannin
4814,0,54.48,rydoc21,Kyren Williams,Tyler Warren,Alvin Kamara,Keenan Allen,Daniel Jones,Darnell Mooney
4816,0,54.38,phillyeth,Jahmyr Gibbs,Brock Bowers,Chuba Hubbard,Keenan Allen,Geno Smith,Tre Tucker
4816,0,54.38,craigg503,Malik Nabers,Rome Odunze,Caleb Williams,D'Andre Swift,Mark Andrews,Tre Tucker
4818,0,54.3,hobodbag,Jalen Hurts,Malik Nabers,Brian Thomas,Tony Pollard,Dalton Kincaid,Jauan Jennings
4818,0,54.3,aaronjh22,Jonathan Taylor,Jalen Hurts,A.J. Brown,Jakobi Meyers,D'Andre Swift,David Njoku
4820,0,54.28,manaray31,Bucky Irving,Lamar Jackson,Brian Thomas,Tetairoa McMillan,David Montgomery,David Njoku
4821,0,54.2,davidk956,Jalen Hurts,Cam Skattebo,Keenan Allen,Travis Kelce,Dalton Kincaid,DeAndre Hopkins
4822,0,54.18,kellon12,Christian McCaffrey,A.J. Brown,Caleb Williams,Sam LaPorta,Nick Chubb,Calvin Ridley
4822,0,54.18,copperprices,Derrick Henry,Rome Odunze,Tetairoa McMillan,Caleb Williams,Juwan Johnson,Nick Chubb
