place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
3680,0,64.36,brorannosaurusflex,Jaxon Smith-Njigba,Stefon Diggs,Tucker Kraft,Jordan Love,TreVeyon Henderson,Dontayvion Wicks
3680,0,64.36,fantasygrinder,Jonathan Taylor,Trey McBride,Marvin Harrison,Tony Pollard,Jakobi Meyers,Geno Smith
3683,0,64.34,cutcutler,Quinshon Judkins,Rachaad White,Dak Prescott,Kendrick Bourne,David Njoku,Jalen Tolbert
3683,0,64.34,tbear81,Jonathan Taylor,Tucker Kraft,Quentin Johnston,Calvin Ridley,Baker Mayfield,Jakobi Meyers
3683,0,64.34,cgeeeeee,Davante Adams,Ja'Marr Chase,Drake Maye,Hunter Henry,Tony Pollard,Jauan Jennings
3683,0,64.34,haustheboss,Emeka Egbuka,Dak Prescott,Jaylen Warren,Romeo Doubs,Matthew Golden,Harold Fannin
3687,0,64.3,noticemesenpai,Javonte Williams,Tetairoa McMillan,Michael Carter,Michael Pittman Jr.,Harold Fannin,Kyler Murray
3687,0,64.3,lenkeith,Puka Nacua,Jaylen Waddle,Michael Carter,Daniel Jones,Romeo Doubs,Jake Tonges
3689,0,64.28,ronjoon,Jonathan Taylor,Kenneth Walker III,Jake Ferguson,Rashid Shaheed,Matthew Golden,Spencer Rattler
3689,0,64.28,vindep,Javonte Williams,Davante Adams,Michael Carter,Chris Olave,Daniel Jones,Jake Tonges
3691,0,64.26,danjpreciado,Kyren Williams,Quinshon Judkins,Keenan Allen,Justin Herbert,Romeo Doubs,Michael Mayer
3691,0,64.26,kobegoat2424,Josh Jacobs,Stefon Diggs,Jordan Love,Romeo Doubs,Hunter Henry,Calvin Ridley
3693,0,64.24,nez,Ashton Jeanty,Stefon Diggs,Drake Maye,Hunter Henry,Matthew Golden,Jauan Jennings
3694,0,64.18,angelinasd,Emeka Egbuka,Ja'Marr Chase,Quentin Johnston,Daniel Jones,Hassan Haskins,Jake Tonges
3694,0,64.18,mets11,Josh Jacobs,Jake Ferguson,Kenneth Walker III,Calvin Ridley,Tre Tucker,Cam Ward
3694,0,64.18,tubinis2121,Ashton Jeanty,Jaylen Waddle,Keenan Allen,Chase Brown,Michael Mayer,Geno Smith
3697,0,64.16,bustersboys,Quinshon Judkins,Rachaad White,Quentin Johnston,Justin Herbert,Tee Higgins,Michael Mayer
3697,0,64.16,fiddlemygooch,Ashton Jeanty,Stefon Diggs,Jordan Love,Romeo Doubs,Tee Higgins,Harold Fannin
3697,0,64.16,berettajames,Ashton Jeanty,Tetairoa McMillan,Kenneth Walker III,Marvin Harrison,David Njoku,Bryce Young
3697,0,64.16,grelly,Josh Jacobs,Stefon Diggs,Tucker Kraft,Quentin Johnston,Jakobi Meyers,Geno Smith
3697,0,64.16,nez,Ashton Jeanty,Rachaad White,Tucker Kraft,Jakobi Meyers,Zay Flowers,Geno Smith
3697,0,64.16,patmoore967,Ashton Jeanty,Tetairoa McMillan,Jordan Love,Zay Flowers,Rhamondre Stevenson,Jake Tonges
3697,0,64.16,ahodaniel,Javonte Williams,Jordan Love,CeeDee Lamb,Marvin Harrison,Bucky Irving,Brenton Strange
3704,0,64.14,lee121503,Emeka Egbuka,Ja'Marr Chase,Jaylen Warren,Baker Mayfield,Ricky Pearsall,Hunter Henry
3705,0,64.12,endetroit,Javonte Williams,Trevor Lawrence,Brian Thomas,Darren Waller,Tony Pollard,Sterling Shepard
3706,0,64.1,gordough,Puka Nacua,Trey McBride,Kenneth Walker III,Chase Brown,Sam Darnold,Cooper Kupp
3706,0,64.1,mosioatunya,Rachaad White,Quinshon Judkins,Chris Olave,Michael Pittman Jr.,Sam Darnold,AJ Barner
3708,0,64.08,teddyonfetti,Emeka Egbuka,Tetairoa McMillan,Michael Carter,Daniel Jones,Cade Otton,Alec Pierce
3708,0,64.08,brimapoo,De'Von Achane,Travis Etienne Jr.,Darren Waller,Lamar Jackson,Parker Washington,Calvin Ridley
3708,0,64.08,lee121503,Javonte Williams,Tetairoa McMillan,Tucker Kraft,Chris Olave,Spencer Rattler,Kenneth Gainwell
3708,0,64.08,kcpolack,Javonte Williams,Rachaad White,Ladd McConkey,Darren Waller,Jauan Jennings,Mac Jones
3712,0,64.06,thedailydile,Javonte Williams,Ja'Marr Chase,Tucker Kraft,Jordan Love,Romeo Doubs,Hassan Haskins
3712,0,64.06,cutcutler,Kyren Williams,Derrick Henry,Jordan Love,Romeo Doubs,Rashid Shaheed,Taysom Hill
3712,0,64.06,berettajames,Puka Nacua,Derrick Henry,Ladd McConkey,Jordan Love,Jake Tonges,Dontayvion Wicks
3712,0,64.06,benrothlesberger,Puka Nacua,Derrick Henry,Ladd McConkey,Justin Herbert,Romeo Doubs,Juwan Johnson
3716,0,64.04,botown,Quinshon Judkins,Rachaad White,Keenan Allen,Drake Maye,Rashid Shaheed,Cade Otton
3716,0,64.04,jewishmccaffrey,Christian McCaffrey,Jake Ferguson,Travis Etienne Jr.,Matthew Stafford,Cooper Kupp,Rashid Shaheed
3716,0,64.04,deluxeseven,Javonte Williams,Tetairoa McMillan,Dak Prescott,Hunter Henry,Matthew Golden,Travis Hunter
3719,0,64,urbanik,Christian McCaffrey,Tucker Kraft,Ladd McConkey,Rhamondre Stevenson,Jauan Jennings,Kyler Murray
3720,0,63.98,raiseit77,Emeka Egbuka,Tyler Warren,Michael Carter,Romeo Doubs,Kendrick Bourne,Mac Jones
3720,0,63.98,tubinis2121,Javonte Williams,Rachaad White,Brian Thomas,Hunter Henry,Zay Flowers,Lamar Jackson
3720,0,63.98,bestballviper,Kyren Williams,Davante Adams,Jaylen Warren,Michael Pittman Jr.,Daniel Jones,AJ Barner
3720,0,63.98,jacobpladson,Ja'Marr Chase,Jaylen Waddle,Chase Brown,Jakobi Meyers,Brock Bowers,Geno Smith
3724,0,63.96,drapp,Jaxon Smith-Njigba,Davante Adams,Keenan Allen,Justin Herbert,TreVeyon Henderson,Jonnu Smith
3724,0,63.96,mtmrevolt,Jonathan Taylor,Jake Ferguson,Kenneth Walker III,Rashid Shaheed,Bryce Young,Dyami Brown
3726,0,63.94,patrickbarnesyoutube,Quinshon Judkins,Ja'Marr Chase,Drake Maye,Marvin Harrison,Jauan Jennings,Chig Okonkwo
3727,0,63.92,jorland50,Puka Nacua,Tyler Warren,Brian Thomas,Rhamondre Stevenson,Rashid Shaheed,Trevor Lawrence
3728,0,63.9,friarbets,Ashton Jeanty,Ja'Marr Chase,Keenan Allen,Darren Waller,Tua Tagovailoa,Tony Pollard
3729,0,63.88,dprep80,Christian McCaffrey,Derrick Henry,Tucker Kraft,Michael Pittman Jr.,Calvin Ridley,Mac Jones
3729,0,63.88,mosioatunya,Ashton Jeanty,Jaylen Waddle,Jaylen Warren,Jordan Love,Matthew Golden,Juwan Johnson
3731,0,63.86,tronbombz,Ashton Jeanty,Jaylen Waddle,Drake Maye,Hunter Henry,Jauan Jennings,Hassan Haskins
3731,0,63.86,steady314,Puka Nacua,Jordan Love,Tucker Kraft,Cooper Kupp,Alvin Kamara,Matthew Golden
3733,0,63.84,jokah03,Christian McCaffrey,Jake Ferguson,Dak Prescott,TreVeyon Henderson,Jauan Jennings,Rashid Shaheed
3733,0,63.84,guhreedoe,Emeka Egbuka,Ja'Marr Chase,Jake Tonges,Baker Mayfield,Rhamondre Stevenson,Alvin Kamara
3735,0,63.82,benrothlesberger,Ashton Jeanty,Jaylen Waddle,Marvin Harrison,Chris Olave,Jake Tonges,Tua Tagovailoa
3736,0,63.78,garricktolley,Kyren Williams,Jaylen Waddle,Jordan Love,Romeo Doubs,Jake Tonges,Dontayvion Wicks
3737,0,63.76,manaray31,Puka Nacua,Jaylen Waddle,Trey McBride,Michael Carter,Matthew Stafford,Josh Downs
3738,0,63.74,bustersboys,Jonathan Taylor,Stefon Diggs,Brian Thomas,Matthew Stafford,Rhamondre Stevenson,Cade Otton
3738,0,63.74,brorannosaurusflex,Ashton Jeanty,Tetairoa McMillan,Baker Mayfield,Hunter Henry,Rhamondre Stevenson,Sterling Shepard
3740,0,63.7,snd99,Puka Nacua,Tyler Warren,Quentin Johnston,CeeDee Lamb,Chase Brown,Sam Darnold
3740,0,63.7,tonysprocket,Javonte Williams,Trey McBride,Quentin Johnston,Jaylen Warren,Rashid Shaheed,Aaron Rodgers
3740,0,63.7,ad5,Ashton Jeanty,Jaylen Waddle,DK Metcalf,Calvin Ridley,Chig Okonkwo,Cam Ward
3743,0,63.68,awe419,Ashton Jeanty,Tetairoa McMillan,Jaylen Warren,Chris Olave,Juwan Johnson,Spencer Rattler
3744,0,63.66,hotsizauce,Javonte Williams,Tetairoa McMillan,Kenneth Walker III,Marvin Harrison,Brock Bowers,Bryce Young
3744,0,63.66,jettns,Puka Nacua,Trey McBride,Jordan Love,Matthew Golden,Rhamondre Stevenson,Josh Downs
3744,0,63.66,lazykid,Quinshon Judkins,Ja'Marr Chase,Jordan Love,Darren Waller,Matthew Golden,TreVeyon Henderson
3744,0,63.66,bustersboys,Davante Adams,Ja'Marr Chase,Jordan Love,Darren Waller,Matthew Golden,Rhamondre Stevenson
3748,0,63.64,gpngc,Emeka Egbuka,George Pickens,Dak Prescott,Kenneth Walker III,Chuba Hubbard,Juwan Johnson
3748,0,63.64,kobegoat2424,Christian McCaffrey,Travis Etienne Jr.,Jake Ferguson,Jakobi Meyers,Matthew Stafford,Chris Godwin
3748,0,63.64,samolson31,Rachaad White,Davante Adams,Baker Mayfield,Jaylen Warren,Jauan Jennings,Michael Mayer
3748,0,63.64,whodeysss,Ashton Jeanty,Davante Adams,Tucker Kraft,Matthew Stafford,Chris Olave,Tee Higgins
3748,0,63.64,awe419,Puka Nacua,Trey McBride,DK Metcalf,Matthew Stafford,Tony Pollard,Alvin Kamara
3748,0,63.64,aaronjh22,De'Von Achane,Davante Adams,Michael Carter,Jakobi Meyers,Matthew Stafford,Taysom Hill
3754,0,63.62,thegrownsimba,Puka Nacua,Travis Etienne Jr.,Trey McBride,Chase Brown,Trevor Lawrence,Romeo Doubs
3755,0,63.6,lenkeith,Christian McCaffrey,Jake Ferguson,Quentin Johnston,Jaylen Warren,Chris Godwin,Brock Purdy
3756,0,63.58,lee121503,Christian McCaffrey,Derrick Henry,Tucker Kraft,Jakobi Meyers,Jauan Jennings,Brock Purdy
3756,0,63.58,fiddlemygooch,Ashton Jeanty,Jaylen Waddle,Keenan Allen,Justin Herbert,TreVeyon Henderson,Chig Okonkwo
3758,0,63.56,shortyvegas,Derrick Henry,Trey McBride,Chase Brown,Kyler Murray,Alec Pierce,Tre Tucker
3758,0,63.56,nf42,Kyren Williams,Stefon Diggs,Jaylen Warren,Jordan Love,AJ Barner,Matthew Golden
3758,0,63.56,mikec6212,George Pickens,Jordan Love,Romeo Doubs,Brock Bowers,Calvin Ridley,TreVeyon Henderson
3761,0,63.54,dak4mvpnotme,Ja'Marr Chase,Davante Adams,CeeDee Lamb,Chase Brown,AJ Barner,Joe Flacco
3761,0,63.54,samolson31,Ashton Jeanty,Davante Adams,DK Metcalf,Hunter Henry,Matthew Stafford,Cooper Kupp
3761,0,63.54,mcc222,Emeka Egbuka,Ja'Marr Chase,Kenneth Walker III,Baker Mayfield,Darren Waller,Romeo Doubs
3764,0,63.5,awe419,Christian McCaffrey,Jake Ferguson,Travis Etienne Jr.,Jakobi Meyers,Jauan Jennings,Aaron Rodgers
3765,0,63.48,d4ve,Puka Nacua,Travis Etienne Jr.,Tucker Kraft,Chase Brown,Daniel Jones,Ricky Pearsall
3765,0,63.48,fflinx,Puka Nacua,Tyler Warren,Rachaad White,Michael Pittman Jr.,Daniel Jones,Rhamondre Stevenson
3765,0,63.48,stephon828,Kyren Williams,Ja'Marr Chase,Kenneth Walker III,Marvin Harrison,Taysom Hill,Kyler Murray
3765,0,63.48,jorland50,Jonathan Taylor,Trey McBride,Travis Etienne Jr.,Jauan Jennings,Rashid Shaheed,Spencer Rattler
3765,0,63.48,cordaviusjones,Jaxon Smith-Njigba,Hunter Henry,Michael Pittman Jr.,Chris Olave,TreVeyon Henderson,Lamar Jackson
3770,0,63.46,fantasygrinder,Kyren Williams,Tetairoa McMillan,Kenneth Walker III,Hunter Henry,CeeDee Lamb,Bryce Young
3770,0,63.46,bustersboys,Christian McCaffrey,Tucker Kraft,Jordan Love,Romeo Doubs,CeeDee Lamb,TreVeyon Henderson
3770,0,63.46,chrisalbanese30,Ja'Marr Chase,Travis Etienne Jr.,Michael Carter,Hunter Henry,Bryce Young,Rashid Shaheed
3770,0,63.46,jtmckenzi,Puka Nacua,Tucker Kraft,Jordan Love,Chase Brown,Chris Olave,Matthew Golden
3774,0,63.44,tubinis2121,Ashton Jeanty,Davante Adams,Michael Carter,Drake Maye,Jauan Jennings,Taysom Hill
3774,0,63.44,mikec6212,Quinshon Judkins,George Pickens,Dak Prescott,Calvin Ridley,Rhamondre Stevenson,Taysom Hill
3774,0,63.44,cavaleman,Christian McCaffrey,Ladd McConkey,Kenneth Walker III,Jauan Jennings,Matthew Stafford,Ja'Tavion Sanders
3777,0,63.38,ingelx,Quinshon Judkins,Rachaad White,Marvin Harrison,DK Metcalf,Jake Tonges,Mac Jones
3777,0,63.38,brorannosaurusflex,Puka Nacua,Trey McBride,Michael Carter,Daniel Jones,Tony Pollard,Alec Pierce
3777,0,63.38,d4ve,Christian McCaffrey,Tyler Warren,Travis Etienne Jr.,Jauan Jennings,Mac Jones,Zay Flowers
3777,0,63.38,tubinis2121,Quinshon Judkins,Ja'Marr Chase,DK Metcalf,Keenan Allen,Lamar Jackson,Brock Bowers
3781,0,63.36,shagnastyball17,Kyren Williams,Davante Adams,DK Metcalf,Justin Herbert,Jauan Jennings,David Njoku
3781,0,63.36,sportsandhype,De'Von Achane,Justin Herbert,Keenan Allen,Hunter Henry,Michael Pittman Jr.,Kendre Miller
3783,0,63.34,tubinis2121,Ja'Marr Chase,Davante Adams,Drake Maye,Hunter Henry,Ricky Pearsall,TreVeyon Henderson
3783,0,63.34,marslunar,Emeka Egbuka,George Pickens,Michael Carter,Jaylen Warren,AJ Barner,Matthew Stafford
3783,0,63.34,ndpikarsky,Christian McCaffrey,Travis Etienne Jr.,Tucker Kraft,Matthew Stafford,Jakobi Meyers,Tee Higgins
3783,0,63.34,drapp,Puka Nacua,Travis Etienne Jr.,Jake Ferguson,Dak Prescott,Chase Brown,Cooper Kupp
3783,0,63.34,kcpolack,Jonathan Taylor,Kenneth Walker III,Drake Maye,Hunter Henry,Rashid Shaheed,Jauan Jennings
3783,0,63.34,drapp,Ashton Jeanty,Davante Adams,Drake Maye,Darren Waller,Calvin Ridley,Chris Godwin
3789,0,63.3,nez,Jonathan Taylor,Jaylen Waddle,Quentin Johnston,Hunter Henry,Rashid Shaheed,Spencer Rattler
3790,0,63.28,bukkyplays,Christian McCaffrey,Ladd McConkey,Kenneth Walker III,Calvin Ridley,Jake Tonges,Cam Ward
3790,0,63.28,shoccwave78,Puka Nacua,Tyler Warren,Quentin Johnston,Daniel Jones,CeeDee Lamb,Kendre Miller
3792,0,63.26,mikec6212,Ashton Jeanty,Tetairoa McMillan,Quentin Johnston,Hunter Henry,TreVeyon Henderson,Bryce Young
3792,0,63.26,mosioatunya,Jonathan Taylor,Derrick Henry,Tucker Kraft,Jakobi Meyers,Jauan Jennings,Geno Smith
3794,0,63.24,robcash24,Emeka Egbuka,Ja'Marr Chase,Dak Prescott,Romeo Doubs,Bucky Irving,Brock Bowers
3794,0,63.24,tronbombz,Christian McCaffrey,Jake Ferguson,Dak Prescott,Jauan Jennings,Rashid Shaheed,Travis Hunter
3796,0,63.22,raiseit77,Javonte Williams,Ja'Marr Chase,Kenneth Walker III,Darren Waller,Zay Flowers,Trevor Lawrence
3797,0,63.18,tad4764,Puka Nacua,Tyler Warren,Ladd McConkey,TreVeyon Henderson,Jaylen Warren,Mac Jones
3797,0,63.18,davis410,Jaxon Smith-Njigba,Tetairoa McMillan,Kenneth Walker III,Rashid Shaheed,Juwan Johnson,Spencer Rattler
3799,0,63.16,grustcnj,Ashton Jeanty,Rachaad White,Keenan Allen,Michael Pittman Jr.,David Njoku,Bryce Young
3800,0,63.14,bustersboys,Kyren Williams,Quinshon Judkins,Drake Maye,Marvin Harrison,Cade Otton,Rashid Shaheed
3800,0,63.14,kcpolack,Javonte Williams,Tucker Kraft,Brian Thomas,Baker Mayfield,Chris Godwin,Jauan Jennings
3800,0,63.14,manaray31,Christian McCaffrey,Stefon Diggs,Drake Maye,Rhamondre Stevenson,Tee Higgins,Juwan Johnson
3800,0,63.14,son007,Javonte Williams,Tetairoa McMillan,Kenneth Walker III,Baker Mayfield,Travis Hunter,Michael Mayer
3804,0,63.12,patmoore967,Puka Nacua,Tucker Kraft,Brian Thomas,TreVeyon Henderson,Tony Pollard,Trevor Lawrence
3805,0,63.08,thegale,Kyren Williams,Quinshon Judkins,Michael Pittman Jr.,Daniel Jones,Tee Higgins,AJ Barner
3806,0,63.06,bustersboys,Puka Nacua,Tyler Warren,Brian Thomas,Rhamondre Stevenson,Bryce Young,Kendre Miller
3807,0,63.04,fiddlemygooch,Christian McCaffrey,Kenneth Walker III,Darren Waller,Baker Mayfield,Zay Flowers,Rashid Shaheed
3807,0,63.04,carpark03,Emeka Egbuka,Jake Ferguson,Drake Maye,Jaylen Warren,Zay Flowers,Tee Higgins
3807,0,63.04,gabrainos,Puka Nacua,Trey McBride,DK Metcalf,Tony Pollard,Matthew Stafford,Tre Tucker
3807,0,63.04,housealwayswins,Davante Adams,Derrick Henry,Keenan Allen,Baker Mayfield,Ricky Pearsall,Cade Otton
3807,0,63.04,rockitsauce,Emeka Egbuka,Tetairoa McMillan,Jaylen Warren,Baker Mayfield,Cade Otton,Tee Higgins
3812,0,62.98,drapp,Jaxon Smith-Njigba,Stefon Diggs,Travis Etienne Jr.,Michael Pittman Jr.,Jake Tonges,Mac Jones
3812,0,62.98,cgeeeeee,Javonte Williams,Stefon Diggs,Tucker Kraft,Daniel Jones,Rashid Shaheed,Josh Downs
3814,0,62.96,mrdevore3,Javonte Williams,Derrick Henry,Jordan Love,Chris Olave,Tee Higgins,Taysom Hill
3814,0,62.96,pmammino18,Ashton Jeanty,Brian Thomas,Marvin Harrison,CeeDee Lamb,Jake Tonges,Brock Purdy
3816,0,62.94,berettajames,Emeka Egbuka,Ja'Marr Chase,Kenneth Walker III,Baker Mayfield,Romeo Doubs,Cade Otton
3817,0,62.92,willt08,Puka Nacua,Tyler Warren,Trey McBride,Rhamondre Stevenson,Zay Flowers,Trevor Lawrence
3817,0,62.92,jtmckenzi,Emeka Egbuka,Derrick Henry,Brian Thomas,Jaylen Warren,Brock Bowers,Lamar Jackson
3817,0,62.92,berettajames,De'Von Achane,Jaylen Waddle,Kenneth Walker III,Michael Pittman Jr.,David Njoku,Tua Tagovailoa
3820,0,62.9,stueast13,Ashton Jeanty,Quinshon Judkins,Marvin Harrison,Matthew Golden,Taysom Hill,Kyler Murray
3821,0,62.88,bestballviper,Puka Nacua,Jaylen Waddle,Tyler Warren,Hassan Haskins,Tee Higgins,Bryce Young
3821,0,62.88,gpngc,Christian McCaffrey,Tucker Kraft,Brian Thomas,Calvin Ridley,Rhamondre Stevenson,Cam Ward
3821,0,62.88,berettajames,Javonte Williams,Derrick Henry,Tucker Kraft,Calvin Ridley,Kendrick Bourne,Mac Jones
3824,0,62.86,dprep80,Rico Dowdle,Quinshon Judkins,Marvin Harrison,Jakobi Meyers,Geno Smith,Chig Okonkwo
3824,0,62.86,ad5,Ja'Marr Chase,Quinshon Judkins,Jakobi Meyers,Jordan Love,Tee Higgins,Brock Bowers
3824,0,62.86,jokah03,Ashton Jeanty,Trey McBride,Marvin Harrison,Calvin Ridley,TreVeyon Henderson,Kyler Murray
3827,0,62.84,brown7612,Rachaad White,Dak Prescott,Quentin Johnston,Michael Pittman Jr.,Rhamondre Stevenson,AJ Barner
3827,0,62.84,joebad89,Emeka Egbuka,Jake Ferguson,DK Metcalf,Baker Mayfield,Hassan Haskins,Tee Higgins
3827,0,62.84,hotsizauce,Quinshon Judkins,Davante Adams,Michael Carter,DK Metcalf,Jake Tonges,Baker Mayfield
3830,0,62.82,brorannosaurusflex,Christian McCaffrey,Travis Etienne Jr.,Tucker Kraft,Jauan Jennings,Trevor Lawrence,Dyami Brown
3830,0,62.82,d4ve,Javonte Williams,Trey McBride,Kenneth Walker III,Chris Olave,Trevor Lawrence,Travis Hunter
3832,0,62.8,lenkeith,Rico Dowdle,Quinshon Judkins,Keenan Allen,Darren Waller,Rashid Shaheed,Tua Tagovailoa
3833,0,62.78,ripsewell,Emeka Egbuka,George Pickens,Kenneth Walker III,Lamar Jackson,Alvin Kamara,Mark Andrews
3833,0,62.78,cognition10,Puka Nacua,Tyler Warren,Daniel Jones,Matthew Golden,Tony Pollard,Hassan Haskins
3833,0,62.78,fflinx,Javonte Williams,Derrick Henry,Keenan Allen,Kendrick Bourne,Jake Tonges,Mac Jones
3833,0,62.78,roncrank,Puka Nacua,Trey McBride,Travis Etienne Jr.,Chase Brown,CeeDee Lamb,Lamar Jackson
3837,0,62.76,nez,Javonte Williams,Ja'Marr Chase,Kenneth Walker III,Jordan Love,Romeo Doubs,AJ Barner
3837,0,62.76,kobegoat2424,Emeka Egbuka,George Pickens,Jordan Love,Keenan Allen,AJ Barner,Hassan Haskins
3839,0,62.74,jdennis22,Rachaad White,Davante Adams,Baker Mayfield,Chase Brown,Zay Flowers,Cade Otton
3839,0,62.74,kuruc711,George Pickens,Ja'Marr Chase,Michael Pittman Jr.,Rhamondre Stevenson,Matthew Stafford,Davis Allen
3839,0,62.74,schubes123376,Kyren Williams,Ja'Marr Chase,Michael Carter,Zay Flowers,Matthew Stafford,Mark Andrews
3842,0,62.72,artilleryfrost,Ashton Jeanty,Davante Adams,Michael Carter,Michael Pittman Jr.,Lamar Jackson,Harold Fannin
3842,0,62.72,shocktrauma19,Ja'Marr Chase,Davante Adams,Lamar Jackson,Keenan Allen,AJ Barner,Zach Charbonnet
3842,0,62.72,jbarsumian,Javonte Williams,Jaylen Waddle,DK Metcalf,Hunter Henry,Calvin Ridley,Sam Darnold
3842,0,62.72,rotorun,De'Von Achane,Jaylen Waddle,Marvin Harrison,Hassan Haskins,Tua Tagovailoa,Jonnu Smith
3846,0,62.66,fflinx,Javonte Williams,Jaylen Waddle,Dak Prescott,Romeo Doubs,Jake Tonges,Rashid Shaheed
3846,0,62.66,icecreammane,Jonathan Taylor,Tyler Warren,Marvin Harrison,Calvin Ridley,Tre Tucker,Geno Smith
3846,0,62.66,awe419,Rachaad White,Jaylen Waddle,Jaylen Warren,Chris Olave,Matthew Stafford,Jonnu Smith
3846,0,62.66,guhreedoe,Puka Nacua,Derrick Henry,Trey McBride,Michael Pittman Jr.,Tony Pollard,Kyler Murray
3850,0,62.64,drapp,Puka Nacua,Trey McBride,Drake Maye,Keenan Allen,Zay Flowers,TreVeyon Henderson
3850,0,62.64,drapp,Ashton Jeanty,Derrick Henry,Jake Ferguson,Keenan Allen,Kyler Murray,Tee Higgins
3852,0,62.62,vindep,Puka Nacua,Brian Thomas,Jake Ferguson,Trevor Lawrence,Tony Pollard,TreVeyon Henderson
3853,0,62.6,mikec6212,Jonathan Taylor,Kenneth Walker III,Tucker Kraft,CeeDee Lamb,Cooper Kupp,Lamar Jackson
3854,0,62.58,sonofsigurd,Puka Nacua,Brian Thomas,Jake Ferguson,Daniel Jones,Kendre Miller,Rhamondre Stevenson
3854,0,62.58,razor33,Quinshon Judkins,Quentin Johnston,Chase Brown,Daniel Jones,Romeo Doubs,AJ Barner
3854,0,62.58,bestballviper,Jonathan Taylor,Michael Carter,Brian Thomas,Calvin Ridley,David Njoku,Cam Ward
3854,0,62.58,mathology,Jonathan Taylor,Derrick Henry,Tucker Kraft,Jakobi Meyers,Calvin Ridley,Cam Ward
3858,0,62.56,urbanik,Puka Nacua,Tucker Kraft,Ladd McConkey,Jordan Love,Chase Brown,TreVeyon Henderson
3858,0,62.56,awe419,Kyren Williams,Rachaad White,Justin Herbert,Jakobi Meyers,Zay Flowers,Juwan Johnson
3860,0,62.54,thegrownsimba,Javonte Williams,Tetairoa McMillan,Michael Carter,Baker Mayfield,Zay Flowers,Cade Otton
3861,0,62.52,jonboybeats,Jaxon Smith-Njigba,Travis Etienne Jr.,Rhamondre Stevenson,Trevor Lawrence,Travis Hunter,Jonnu Smith
3861,0,62.52,dfskinga24,Emeka Egbuka,Jaylen Waddle,Michael Carter,Quentin Johnston,Jake Tonges,Sam Darnold
3863,0,62.5,pjolson23,Quinshon Judkins,Ja'Marr Chase,Michael Carter,DK Metcalf,David Njoku,Lamar Jackson
3864,0,62.48,mosioatunya,Jonathan Taylor,Travis Etienne Jr.,Stefon Diggs,Jauan Jennings,Daniel Jones,Jonnu Smith
3864,0,62.48,johngalt,Puka Nacua,Ladd McConkey,Derrick Henry,Jake Tonges,Mac Jones,Kendre Miller
3866,0,62.44,fiddlemygooch,Ashton Jeanty,Stefon Diggs,Darren Waller,Drake Maye,Calvin Ridley,Rashid Shaheed
3867,0,62.38,nez,Josh Jacobs,Stefon Diggs,Kenneth Walker III,Chris Olave,Juwan Johnson,Spencer Rattler
3868,0,62.36,grelly,Jonathan Taylor,Travis Etienne Jr.,Tyler Warren,Calvin Ridley,Jakobi Meyers,Geno Smith
3868,0,62.36,drivertone,Ashton Jeanty,Tetairoa McMillan,Marvin Harrison,Michael Pittman Jr.,Michael Mayer,Geno Smith
3868,0,62.36,razor33,Quinshon Judkins,Quentin Johnston,Darren Waller,Tony Pollard,Tee Higgins,Bryce Young
3871,0,62.34,brorannosaurusflex,Emeka Egbuka,George Pickens,Baker Mayfield,Chase Brown,Jauan Jennings,Hunter Long
3872,0,62.28,dankey,Javonte Williams,Tetairoa McMillan,Michael Carter,Daniel Jones,David Njoku,Rashid Shaheed
3873,0,62.26,jbaconator,Ashton Jeanty,Davante Adams,Tucker Kraft,Jordan Love,Matthew Golden,Rhamondre Stevenson
3874,0,62.24,dirtybird74,Jonathan Taylor,Dak Prescott,Hunter Henry,Quentin Johnston,Rhamondre Stevenson,Jauan Jennings
3874,0,62.24,d4ve,Jonathan Taylor,Davante Adams,Ladd McConkey,Matthew Stafford,Jauan Jennings,Mark Andrews
3874,0,62.24,peteyparlays,Christian McCaffrey,Keenan Allen,Michael Pittman Jr.,Tony Pollard,Baker Mayfield,AJ Barner
3877,0,62.22,dalemcnail,Puka Nacua,Travis Etienne Jr.,Brian Thomas,TreVeyon Henderson,AJ Barner,Trevor Lawrence
3878,0,62.2,berettajames,Ashton Jeanty,Stefon Diggs,DK Metcalf,Michael Pittman Jr.,David Njoku,Aaron Rodgers
3878,0,62.2,grelly,De'Von Achane,Davante Adams,Kenneth Walker III,Keenan Allen,Jake Tonges,Tua Tagovailoa
3880,0,62.18,urbanik,Puka Nacua,Jake Ferguson,Kenneth Walker III,Darren Waller,Daniel Jones,Matthew Golden
3880,0,62.18,grelly,Rachaad White,Quinshon Judkins,DK Metcalf,Michael Pittman Jr.,Jake Tonges,Mac Jones
3880,0,62.18,bwells,Christian McCaffrey,Brian Thomas,Kenneth Walker III,Calvin Ridley,Darren Waller,Cam Ward
3883,0,62.16,mosioatunya,Ashton Jeanty,Quinshon Judkins,Quentin Johnston,Justin Herbert,Zay Flowers,Cade Otton
3883,0,62.16,gpngc,Quinshon Judkins,Tetairoa McMillan,DK Metcalf,Keenan Allen,Bryce Young,Juwan Johnson
3883,0,62.16,goods,Kyren Williams,Davante Adams,CeeDee Lamb,Lamar Jackson,Rhamondre Stevenson,Brock Bowers
3886,0,62.14,greatfisher1972,Ashton Jeanty,Davante Adams,Dak Prescott,Michael Carter,Calvin Ridley,AJ Barner
